"","Compound.Name","File_num","LRI_avg","RI2"
"266","dC18","GCxGC_20181210_1606",1800,0.0207222261059421
"267","dC18","GCxGC_20181210_1756",1800,0.0190047461187478
"268","dC18","GCxGC_20181210_1946",1800,0.01903936712971
"269","dC18","GCxGC_20181210_2137",1800,0.00984214267578476
"270","dC18","GCxGC_20181218_2025",1800,0.00924985967919678
"271","dC18","GCxGC_20181219_0008",1800,0.00876495272665789
"272","dC18","GCxGC_20181219_0200",1800,0.0187178487829139
"273","dC18","GCxGC_20181219_0351",1800,0.00877251507921928
"274","dC18","GCxGC_20181219_0543",1800,0.0124795348583002
"275","dC20","GCxGC_20181127_1640",2000,0.0214113510308568
"276","dC20","GCxGC_20181127_1834",2000,0.0214710908060074
"277","dC20","GCxGC_20181127_2026",2000,0.0188703466135737
"278","dC20","GCxGC_20181127_2218",2000,0.0181465948118241
"279","dC20","GCxGC_20181128_0011",2000,0.0110685830789882
"280","dC20","GCxGC_20181201_1254",2000,0.0378117408326653
"281","dC20","GCxGC_20181201_1719",2000,0.0378505662680005
"282","dC20","GCxGC_20181201_1910",2000,0.03791407143465
"283","dC20","GCxGC_20181201_2104",2000,0.0279334046873513
"284","dC20","GCxGC_20181204_1626",2000,0.0288146672115919
"285","dC20","GCxGC_20181204_1819",2001.10294117647,0.0188587235402881
"286","dC20","GCxGC_20181204_2010",2000,0.0287484049381549
"287","dC20","GCxGC_20181204_2201",2000,0.0287229226526249
"288","dC20","GCxGC_20181204_2352",2000,0.0287615083570507
"289","dC20","GCxGC_20181210_1223",2000,0.0325802554733222
"290","dC20","GCxGC_20181210_1606",2000,0.0407500040330937
"291","dC20","GCxGC_20181210_1756",2000,0.038966467123315
"292","dC20","GCxGC_20181210_1946",2000,0.0290208934206659
"293","dC20","GCxGC_20181210_2137",2000.98039215686,0.0198390474341334
"294","dC20","GCxGC_20181218_2025",2000.21164021164,0.0192351510454556
"295","dC20","GCxGC_20181219_0008",2000.21164021164,0.0187407361134552
"296","dC20","GCxGC_20181219_0200",2001.47058823529,0.0286931920287392
"297","dC20","GCxGC_20181219_0351",2000.21164021164,0.0287243784156592
"298","dC20","GCxGC_20181219_0543",2000,0.0225281531888551
"299","dC22","GCxGC_20181127_1640",2200,0.0414656337628129
"300","dC22","GCxGC_20181127_1834",2200,0.0314993810138152
"301","dC22","GCxGC_20181127_2026",2200,0.0288486225099887
"302","dC22","GCxGC_20181127_2218",2200,0.0281109524043591
"303","dC22","GCxGC_20181128_0011",2200,0.031110488297772
