Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z2,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,AMS_PMF_1_iepox,AMS_PMF_2_moooa,AMS_PMF_3_loooa,AMS_PMF_4_bboa,AMS_PMF_5_arom,AMS_PMF_6_hc,cluster,Assigned_Option_2
1202_1412_blob_884,0.870873668,0.431550292,0.56698986,0.90235043,0.515734248,-0.190646586,0.052181105,0.05699515,0.741128491,0.646718961,0.521158044,0.111638151,0.449608076,-0.003963547,NA,2a
1202_1412_blob_881,0.829675777,0.377110528,0.533276183,0.81673721,0.418661346,-0.183240294,0.124689829,0.040700958,0.657677892,0.572884491,0.454715317,0.124130823,0.410499529,0.031224157,NA,2a
1202_1412_blob_863,0.769424453,0.355606882,0.479754948,0.810593493,0.544143278,-0.25692525,-0.113244589,0.049847246,0.744992994,0.454450183,0.486634805,0.035877969,0.510630773,-0.035015547,NA,2a
1202_1412_blob_844,0.028633797,0.383323676,0.106351944,0.294284246,0.506406255,-0.060971976,-0.005055863,0.144581305,0.319629563,0.308790963,0.219920818,0.311399973,0.274905532,0.088409354,NA,3
1202_1412_blob_817,0.254468909,0.760721528,0.055977847,0.557092475,0.758309313,-0.392807743,-0.283584644,0.163451606,0.479719872,0.254727321,0.59950809,0.604648252,0.811823673,0.203336849,NA,2b
1202_1412_blob_804,0.848005815,0.523070931,0.570664798,0.907097044,0.640283921,-0.134221118,0.089935913,0.064235743,0.727660234,0.703996556,0.499045933,0.111725447,0.4835594,0.061806074,NA,2a
1202_1412_blob_794,0.876766463,0.425230665,0.614509289,0.889855189,0.509419353,-0.21644948,0.068837238,-0.003775246,0.748824053,0.662298204,0.503445658,0.095043495,0.440508147,-0.010520313,NA,2a
1202_1412_blob_785,0.681400884,0.387915852,0.456660569,0.683284027,0.567191717,-0.44036652,-0.147381284,-0.129028828,0.451517031,0.485704021,0.583659762,0.111614845,0.458097002,-0.074164589,NA,2a
1202_1412_blob_782,0.41227568,0.652820174,0.321080056,0.603784229,0.443433327,0.165745877,0.067333245,0.274533193,0.562270029,0.44736505,0.407765126,0.551389095,0.464882125,0.38263717,NA,2b
1202_1412_blob_767,0.310034981,0.279098326,0.046412125,0.436394117,0.549678348,0.029530024,0.140516162,0.263317392,0.395843469,0.17950098,0.547420587,0.128992135,0.400757113,0.166500633,NA,3
1202_1412_blob_766,0.110514689,0.295394601,-0.005938913,0.255480809,0.578842758,-0.181902716,-0.055742409,0.147284656,0.197218813,0.093204723,0.45896298,0.206766264,0.459357331,0.107750277,NA,3
1202_1412_blob_763,0.782468946,0.262590517,0.564012952,0.719512626,0.401083211,-0.25437749,0.093118073,-0.032030955,0.566504932,0.501116943,0.373375731,0.003489729,0.348791552,-0.072005793,NA,2a
1202_1412_blob_756,0.637847448,0.110450069,0.357331693,0.567639792,0.45813096,-0.295534765,-0.037270068,-0.115624634,0.444828619,0.35697086,0.624505686,-0.128606391,0.345157739,-0.109863128,NA,2a
1202_1412_blob_754,0.249088322,0.862085161,0.120754392,0.534630117,0.56009816,-0.281756215,-0.236060346,0.214720329,0.415797559,0.287215592,0.354636121,0.707443813,0.642292211,0.256420929,NA,2b
1202_1412_blob_751,0.768391321,0.513003745,0.665814224,0.83633879,0.386795941,-0.182195499,0.034821018,0.139899818,0.74340715,0.592444506,0.174949145,0.160373561,0.424563447,0.012283169,NA,2a
1202_1412_blob_738,0.61907947,0.317020649,0.255050829,0.473417865,0.377646456,-0.201419862,-0.102474023,-0.079523404,0.283723923,0.341271943,0.343427363,0.116205179,0.399302254,0.05832172,1,1
1202_1412_blob_734,0.900526758,0.498551835,0.584735155,0.826318567,0.450461657,-0.20282248,0.062838902,-0.028353309,0.541367089,0.713463891,0.336734544,0.129321949,0.396359963,0.015133021,NA,2a
1202_1412_blob_729,0.706232725,0.417585703,0.636351649,0.734415282,0.488479658,-0.283948596,-0.063224399,0.020754366,0.604913911,0.5545721,0.308530765,0.075031432,0.452752519,0.082746696,NA,2a
1202_1412_blob_690,-0.044431552,0.0423298,-0.035892802,0.011785096,0.193715659,0.03611988,0.172079307,0.192248566,-0.025851001,-0.04861537,0.134712651,0.098305311,0.111452004,0.202242233,NA,3
1202_1412_blob_667,0.372783638,0.509015557,0.180088313,0.581257727,0.796469766,-0.318703963,-0.102621525,0.054361455,0.494137659,0.349740488,0.676513039,0.310683204,0.665910442,0.087660512,NA,3
1202_1412_blob_665,0.049131405,0.383327418,0.024010953,0.289118432,0.486426464,-0.009264165,-0.009918055,0.299224765,0.290444366,0.128539198,0.285782657,0.281820854,0.34742597,0.144317501,NA,3
1202_1412_blob_658,0.166132862,0.154201844,0.032922384,0.113673459,0.210105773,0.041486708,-0.087313256,-0.105239941,0.125618623,0.229042839,0.034698751,0.020501075,0.161098659,0.023927039,NA,3
1202_1412_blob_656,0.022067789,0.602572563,0.007904694,0.330631707,0.718792606,0.110228824,-0.040092042,0.37943015,0.324516816,0.320491171,0.340867926,0.465432728,0.520055069,0.210619853,3,3
1202_1412_blob_642,0.432168282,0.518018788,0.522145022,0.685567234,0.773598632,-0.271863384,-0.057156745,0.171322108,0.71995552,0.420042127,0.464923287,0.227772101,0.619240335,-0.041174823,3,3
1202_1412_blob_635,0.886095743,0.413287227,0.597003481,0.871629464,0.479307081,-0.24201065,0.085414286,0.010707478,0.715912306,0.630202989,0.392301183,0.078545447,0.426964533,-0.048444948,NA,2a
1202_1412_blob_628,0.931004637,0.469077999,0.627268397,0.890470239,0.482489669,-0.161282801,0.06101516,-0.005216514,0.651295612,0.72269885,0.362885894,0.053787636,0.412607834,0.038765761,NA,2a
1202_1412_blob_615,-0.053416051,0.252381741,-0.082711963,0.035014541,0.098336841,-0.139877519,-0.130574099,0.075572148,0.051039723,-0.11944282,0.158104034,0.415729476,0.231113596,0.062237672,NA,2b
1202_1412_blob_608,0.274250235,0.029589488,0.444258518,0.346701377,0.064221017,-0.037905137,-0.057943374,0.044465018,0.505640632,0.142021165,0.080480552,-0.0795747,0.078380357,-0.064792593,NA,1
1202_1412_blob_602,0.088803315,0.43478721,-0.033610585,0.247491443,0.462672435,-0.262856492,-0.172808438,0.120735684,0.211309407,-0.003481357,0.440634338,0.481944925,0.507037398,0.141641213,NA,3
1202_1412_blob_601,0.60316981,0.857190189,0.404821814,0.796250976,0.636372831,-0.304311194,-0.16394382,0.205950198,0.580402261,0.514600296,0.42010769,0.510214207,0.679980285,0.190982699,2,2b
1202_1412_blob_6,-0.165655534,0.11459449,-0.106655683,-0.057089897,0.125483773,0.555530485,0.329758263,0.965083967,-0.074267668,-0.0908081,-0.14026944,0.010486154,-0.072152059,0.080988322,6,6
1202_1412_blob_589,0.276356129,-0.07529412,0.460683308,0.317197223,0.319486671,-0.162467854,0.015843048,0.012995636,0.351199064,0.145168769,0.388368169,-0.193342154,0.139612517,-0.131827092,NA,1
1202_1412_blob_573,0.788424325,0.318176205,0.792365346,0.8374401,0.409343372,-0.071758986,0.141018996,0.06629393,0.822977851,0.67637718,0.229573857,-0.028564473,0.239393648,-0.081634838,2,2a
1202_1412_blob_5,0.007975139,0.360128177,0.083415808,0.192216987,0.337163631,0.557643668,0.351402599,0.843623033,0.181024063,0.075449191,0.034314945,0.180386698,0.079382124,0.324067744,6,6
1202_1412_blob_41,0.018709668,0.419251693,0.073544555,0.251807082,0.450510307,0.246959693,0.168417898,0.870342239,0.219064263,0.064622784,0.016872501,0.19110148,0.272209617,0.128921258,6,6
1202_1412_blob_2061,0.003601836,0.185617952,0.011007361,0.168802661,0.155473909,0.172448862,-0.058829789,0.214194836,0.326225667,0.052259186,0.003604166,0.11356385,0.178692711,0.068269982,NA,6
1202_1412_blob_1979,-0.021188867,0.534431817,-0.119361805,0.172331446,0.319790937,-0.399191734,-0.329450692,0.044260539,0.103157646,-0.054703558,0.279530767,0.423192392,0.52619575,0.118671722,NA,2b
1202_1412_blob_1969,0.419923421,0.619289962,0.361305069,0.678570155,0.737501653,-0.377594039,-0.177237218,0.094732849,0.662458326,0.381006694,0.507969485,0.378018479,0.679360726,0.043847464,NA,3
1202_1412_blob_1940,0.249473144,0.434807109,-0.00273537,0.363590913,0.631663493,-0.399134108,-0.22398991,-0.020108028,0.276204269,0.148365299,0.557590255,0.365171786,0.611738759,0.105600177,NA,3
1202_1412_blob_1905,-0.066367557,0.174263965,-0.063449945,-0.007414051,-0.029297835,-0.100038381,-7.67E-05,0.163602111,-0.121111538,-0.058091263,-0.182135619,-0.123293895,-0.156216062,-0.092410458,NA,2b
1202_1412_blob_1902,0.088854787,0.283371679,0.15474334,0.238380262,0.372196625,-0.274410616,-0.205168048,0.011899839,0.384351466,0.058083578,0.120020096,0.291055182,0.42773791,0.02842162,NA,3
1202_1412_blob_1898,0.549924009,0.266209372,0.409721572,0.669057596,0.481693518,-0.130056778,-0.069075549,0.171155994,0.726451105,0.314838785,0.367507287,0.024752526,0.427758022,-0.005178188,NA,2a
1202_1412_blob_1884,0.488365908,0.440309489,0.378203757,0.624189399,0.651330263,-0.136872858,-0.040318484,0.03045433,0.608853608,0.533443587,0.35861897,0.156733607,0.489602212,0.23798413,NA,3
1202_1412_blob_1870,0.418285634,0.38077376,0.227388383,0.528045431,0.476525262,-0.300221671,-0.037083976,0.087724226,0.363783611,0.289726647,0.500436657,0.24558365,0.477693546,0.052061279,NA,2a
1202_1412_blob_1860,0.535502575,0.485338087,0.3462955,0.67586437,0.483891665,-0.252552435,-0.073376622,0.147230181,0.619373665,0.334896805,0.441997014,0.195101903,0.546049435,0.058774754,NA,2a
1202_1412_blob_1846,0.48440477,-0.039464467,0.218880665,0.29920777,-0.100786172,-0.040374695,0.04644513,-0.164891,0.201356482,0.27702348,0.134263501,-0.065159765,-0.107288271,-0.108241109,NA,2a
1202_1412_blob_1819,0.556669866,0.474983935,0.352787267,0.666786833,0.663136622,-0.139951638,-0.025467327,0.057600061,0.566460846,0.495597237,0.488580405,0.134030145,0.53660219,0.263561637,NA,2a
1202_1412_blob_1814,0.238763229,0.298223742,0.090703602,0.328931884,0.529627717,-0.266155761,-0.163490399,-0.042737158,0.238676931,0.221678544,0.444538624,0.200749996,0.395549101,0.023819328,NA,3
1202_1412_blob_1807,0.287199949,0.327763982,0.169991609,0.318417265,0.007553854,-0.147618956,-0.057853771,0.050475542,0.233701349,0.250838051,-0.020641819,0.149637116,0.18357317,0.06245145,NA,2b
1202_1412_blob_1794,0.434985072,0.509915546,0.361491458,0.553666485,0.596753339,-0.214511212,-0.164279127,-0.11152345,0.472151324,0.566228619,0.274023672,0.295731806,0.440066352,0.077387582,NA,3
1202_1412_blob_1780,0.382653743,0.596821269,0.325927836,0.597236606,0.554928717,-0.332421909,-0.313164814,-0.002581949,0.656538228,0.442835433,0.222430546,0.341849345,0.618873734,0.189133224,NA,2b
1202_1412_blob_1773,0.574949989,0.495422127,0.438558006,0.686048852,0.66614376,-0.429284102,-0.186122263,-0.019725955,0.566383982,0.510352189,0.495135265,0.244187623,0.615131474,0.046509304,NA,2a
1202_1412_blob_1756,-0.066470113,0.315173478,-0.059166053,0.073764582,0.093525299,-0.094710285,-0.089572007,0.121314509,0.088443598,-0.07920145,0.124884943,0.459498811,0.191785415,0.07401914,NA,2b
1202_1412_blob_1751,0.333209699,0.705564891,0.292278138,0.614864347,0.646631058,-0.261241368,-0.168711434,0.11112127,0.592280023,0.497887137,0.367608914,0.488710069,0.684186277,0.336509278,NA,2b
1202_1412_blob_1738,0.547594888,0.378368335,0.272951329,0.668331449,0.670223869,-0.39767349,-0.183756037,-0.047512252,0.603251752,0.349810645,0.807092784,0.244709327,0.625843016,0.029346494,NA,3
1202_1412_blob_1735,0.003290385,0.282482273,0.081754017,0.221628393,0.434822493,-0.132699944,-0.048542836,0.237702347,0.307057217,-0.021123421,0.159903231,0.187413679,0.313428616,0.011355655,NA,3
1202_1412_blob_1732,0.078594828,0.616178359,0.02377922,0.382925055,0.500476411,-0.241997385,-0.204530386,0.193873256,0.379800949,0.100550224,0.473462669,0.615330577,0.736943038,0.288448958,NA,2b
1202_1412_blob_1709,0.520787607,0.251900166,0.806406279,0.602155205,0.406870131,-0.255863524,-0.05648453,-0.020348189,0.654302077,0.455073936,0.326758653,0.153520415,0.319504258,-0.034182891,NA,1
1202_1412_blob_1696,0.521740128,0.528593728,0.387971698,0.739980163,0.698811642,-0.205981747,-0.015069428,0.103255328,0.723180777,0.511007531,0.509022353,0.266104621,0.605533426,0.175778376,NA,2o
1202_1412_blob_1671,0.587612841,0.278280494,0.564235179,0.690486262,0.204763757,-0.070251487,0.103283898,0.135112235,0.748816441,0.455537105,0.10493146,0.026519751,0.24392375,-0.016645968,NA,2a
1202_1412_blob_1661,0.043023663,0.005749397,0.061068769,0.03876895,0.012773124,0.165244651,-0.024106159,-0.061105445,0.056582562,0.263126615,-0.157798084,-0.046999644,-0.066779083,0.387050484,NA,4
1202_1412_blob_1650,0.582737386,0.509511221,0.294159752,0.722050861,0.722608632,-0.4261813,-0.196304498,-0.002413806,0.627663692,0.412208769,0.597436207,0.258034983,0.723217057,0.054346132,NA,3
1202_1412_blob_1647,0.418293451,0.400426404,0.2129535,0.483423767,0.519698752,-0.252856636,-0.172647112,-0.105728855,0.362856903,0.411762246,0.359302265,0.196112546,0.418081913,0.172910762,NA,3
1202_1412_blob_1638,0.018281147,0.119119344,-0.005468655,0.102970092,0.183054618,-0.394234914,-0.316605761,-0.239891287,0.086409744,-0.05101418,0.333714843,0.269211984,0.280234158,-0.047302594,NA,3
1202_1412_blob_1614,0.416371274,0.575966674,0.260877401,0.640920965,0.649658829,-0.270622701,-0.060288576,0.122926108,0.659661729,0.350394588,0.472022523,0.312790316,0.665657773,0.109846235,NA,3
1202_1412_blob_1607,0.518586084,0.59430776,0.280486073,0.704781986,0.728508874,-0.235298253,-0.146577474,0.086698248,0.67935103,0.466488366,0.481792027,0.259065388,0.674044013,0.151818564,NA,3
1202_1412_blob_1598,0.481299923,0.510591066,0.418885146,0.538649832,0.343600898,0.04667557,-0.022720061,0.023044586,0.400277854,0.647368699,0.005089744,0.265606368,0.293072522,0.408411474,NA,2b
1202_1412_blob_1594,0.328736305,0.539561051,0.294700315,0.461065573,0.403054149,-0.044296604,-0.128704471,0.034408694,0.354430225,0.473272194,0.176390107,0.366257725,0.4131323,0.464912204,NA,2b
1202_1412_blob_1590,0.808910646,0.297720234,0.687506223,0.805598753,0.288228894,-0.19579834,0.096451076,0.051727634,0.746650254,0.535726257,0.233721153,0.016198366,0.316799793,-0.049057795,NA,2a
1202_1412_blob_1589,0.243867032,0.629652931,0.152193749,0.504821321,0.692043462,-0.525041188,-0.284501249,0.009368574,0.447926001,0.283646848,0.413654352,0.445079218,0.72889575,0.128573662,NA,3
1202_1412_blob_1585,0.439442401,0.307986126,0.111025055,0.538057441,0.687213347,-0.273528879,-0.119449549,0.03932271,0.485848629,0.250533855,0.605337169,0.073174539,0.582953786,0.037640874,NA,3
1202_1412_blob_1579,0.536932742,0.094668637,0.285023687,0.588836563,0.276549807,-0.087533869,0.098289264,0.080620322,0.606165504,0.298888438,0.363529586,-0.038389945,0.205188131,-0.063453449,NA,2a
1202_1412_blob_1571,0.400385679,0.143306986,0.398311894,0.451772865,0.199949921,-0.156134656,-0.130669274,0.025265155,0.425859663,0.227224841,0.07701546,0.029026364,0.204936163,-0.043682457,NA,2a
1202_1412_blob_1566,0.246236307,0.202294256,0.353841142,0.420646136,0.387747114,-0.241181856,-0.027012607,0.072501475,0.530989657,0.157623076,0.16382404,0.01872345,0.283593553,-0.085434204,NA,2a
1202_1412_blob_1563,0.511079486,0.097165743,0.466881924,0.560569759,0.126853748,0.025782778,-0.047647414,0.083285269,0.68372255,0.333703376,0.109842471,-0.048508612,0.095952953,-0.074284619,NA,2a
1202_1412_blob_1554,0.386595709,0.150709745,0.0734307,0.452322173,0.553552091,-0.247191254,-0.04861322,0.001861859,0.419370996,0.167785338,0.565158716,-0.036293297,0.425744874,-0.025391185,NA,3
1202_1412_blob_1547,0.829772634,0.159107518,0.531433115,0.686304983,0.195594392,-0.195778989,0.028265732,-0.070047518,0.586180927,0.435623903,0.363842342,-0.021504393,0.237933428,-0.072447131,NA,2a
1202_1412_blob_1537,0.141658515,0.48669839,0.061943462,0.245900261,0.207619987,-0.287405956,-0.197947649,-0.043332826,0.139246186,0.095178188,0.334894853,0.618757207,0.533950331,0.188953198,NA,2b
1202_1412_blob_1536,-0.037898195,0.331094933,0.00573298,0.1601291,0.376750513,-0.032766926,-0.073773592,0.210806797,0.123007247,0.114950759,0.16946053,0.249369634,0.1962762,0.093477079,NA,3
1202_1412_blob_1529,0.716330879,0.591746686,0.443697582,0.757579617,0.594530791,-0.374644204,-0.155295895,-0.133597881,0.565806035,0.630008975,0.413650551,0.289783069,0.599264514,0.093519575,NA,2a
1202_1412_blob_1514,0.736521004,0.165829083,0.411282228,0.705989753,0.343071044,-0.208126586,0.112819949,-0.030450293,0.572764092,0.4426699,0.451631765,-0.037654597,0.28193268,-0.092169705,NA,2a
1202_1412_blob_1513,0.123620347,0.473830178,0.047073886,0.35192126,0.473356629,-0.188233697,-0.126751298,0.267076398,0.343834734,0.224295152,0.20779141,0.288844331,0.448400388,0.167157625,NA,2b
1202_1412_blob_1505,0.436462232,0.525920132,0.437129073,0.521372818,0.422299287,0.06565693,0.063184236,0.091910072,0.370714652,0.654455077,0.103015618,0.226996551,0.251645611,0.413988699,NA,2b
1202_1412_blob_1499,0.242681193,0.350319631,0.102366208,0.40169512,0.450005264,-0.172587053,0.022789642,0.208694531,0.318830429,0.182512931,0.402697408,0.208438712,0.386458948,0.093949907,NA,3
1202_1412_blob_1498,0.829823573,0.181250985,0.659245801,0.72978138,0.187860435,-0.158970417,0.190113781,-0.063437559,0.597078095,0.545271065,0.261917367,-0.03638715,0.18408225,-0.101107116,NA,2a
1202_1412_blob_1496,0.311906457,0.094025693,0.076784666,0.341304977,0.397527992,-0.248659113,0.01996802,-0.041142884,0.243895122,0.111590585,0.556059259,-0.026405528,0.274982017,-0.058972822,NA,3
1202_1412_blob_1488,-0.17067023,0.048262629,-0.201455584,-0.05521109,0.098729015,0.446296407,0.142492948,0.420012661,0.096948493,-0.25660762,0.057065138,0.206627949,0.050159477,0.181678439,NA,4
1202_1412_blob_1480,0.806129794,0.374125701,0.376652163,0.763232336,0.484026845,-0.293950585,-0.078573999,-0.044915044,0.581011032,0.491121668,0.549173907,0.118910947,0.426247398,-0.047553477,NA,2a
1202_1412_blob_1471,0.52721951,0.621710821,0.382443791,0.702083604,0.742990067,-0.25834938,-0.201151072,0.043800885,0.633068931,0.543934978,0.407644395,0.223554809,0.635200482,0.191762138,NA,3
1202_1412_blob_1459,0.657008845,0.080840008,0.340458293,0.561961479,0.273899974,-0.218469858,0.039091449,-0.097619054,0.430298289,0.344938564,0.494157872,-0.058575648,0.18363907,-0.104076331,NA,2a
1202_1412_blob_1458,0.215371104,0.431728954,0.015150992,0.451440066,0.728478278,-0.343401374,-0.219241575,0.022206256,0.453775456,0.159568485,0.757531474,0.343438455,0.678330729,0.107294279,NA,3
1202_1412_blob_1448,0.59499197,0.085652653,0.194652436,0.548209813,0.374431176,-0.21680447,0.006474193,-0.070574729,0.453240033,0.303424237,0.53024238,-0.068845506,0.259401361,-0.086690427,NA,2a
1202_1412_blob_1445,0.328679995,0.309197279,0.063162781,0.496480734,0.718064003,-0.213400919,-0.126170843,0.103519335,0.471000373,0.21793989,0.593956035,0.076050329,0.508025677,0.017466462,NA,3
1202_1412_blob_1443,0.688954978,0.602722437,0.56418983,0.845370586,0.716288884,-0.159884487,-0.103860876,0.125961826,0.759264307,0.64131603,0.428451167,0.212652964,0.589575829,0.2143473,NA,2o
1202_1412_blob_1438,0.507420867,0.255826355,0.216535522,0.53772412,0.468836743,-0.18186148,0.163495412,0.025837087,0.423470149,0.338990729,0.525082694,0.084385474,0.347022662,0.000446465,NA,2a
1202_1412_blob_1437,0.46782967,0.261161699,0.30517392,0.624372461,0.600803615,-0.184571528,-0.072061218,0.137838757,0.680243577,0.263165928,0.540751824,0.029550213,0.512600395,0.015230086,NA,2a
1202_1412_blob_1431,0.540690594,0.732067351,0.292566494,0.781634242,0.717373857,-0.248370192,-0.164237506,0.167977256,0.717188152,0.548764823,0.500870799,0.493863757,0.71039556,0.218179578,NA,2b
1202_1412_blob_1424,-0.144183128,0.424673037,-0.000537128,0.09988849,0.238337607,-0.010169297,-0.00443835,0.27936589,0.058310419,-0.023404274,0.099866783,0.363112742,0.215519515,0.128355561,NA,2b
1202_1412_blob_1414,0.018253474,0.22798829,0.148064948,0.285251829,0.256823503,0.081436683,-0.109006059,0.282365505,0.498110353,0.147772712,-0.077143751,0.0821645,0.208420789,0.04633088,NA,2b
1202_1412_blob_1395,0.730522451,0.436424412,0.501829318,0.852835054,0.570743778,-0.160678216,0.058078581,0.144625515,0.811759076,0.574369618,0.374433419,0.118538555,0.459379313,-0.015140703,NA,2o
