"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm.x","pct_occur","raw_cumsum","ISrawnorm_cumsum","cumsum_ISnormnorm.y","AMS1_PMF_1r2","AMS1_PMF_2r2","AMS1_PMF_3r2","AMS1_PMF_4r2","AMS1_PMF_5r2","AMS1_PMF_6r2","AMS2_PMF_1r2","AMS2_PMF_2r2","AMS2_PMF_3r2","AMS2_PMF_4r2","AMS2_PMF_5r2","AMS2_PMF_6r2","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","A1","BB1","BB2","BB3","BB4","BB5","ISOP1","ISOP2","ISOP3","MT1","MT2","MT3","SQT1","SQT2","SQT3","SQT4","SQT5","man_cat1","man_cat1_alternate","man_cat1_certainty","man_cat1_notes","LRI_avg","RI2","relative_LRI","relative_LRI2","identifiable","count","pct_count","pct_normvol","ams_max","trac_max"
"194","1128_1901_blob_1144",779,2675.13324487418,0.00352897622298408,37.8471609428741,6,6.49896784310261e-05,5.14532908805382e-05,0.587924528301887,5.14532908805382e-05,0.111111111111111,0.991646075961498,0.991388902284546,2.91e-05,0.185941783,-0.196993881,0.414596527,-0.814217449,-0.907184009,-0.772370517,NA,NA,NA,NA,NA,NA,"C7 acid",395,536,1643.636364,NA,"trans-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",568,656,NA,"C14H28O4Si2","apin_ox_L_blob_587",543,604,1637,0,0.687817117,NA,0,0.755089425,0.782662192,0.348998725,0.478837102,0.152317698,0.32183758,-0.171519596,0,NA,-1,0,"-9.96E-05",-0.577269753,"NYC",NA,NA,NA,1643.76940133038,0.624767558821013,0.708867127561536,0.73915470729755,FALSE,1,0.00245098039215686,0.000805491541149285,"AMS1_PMF_3r2","BB1"
"195","1221_0832_blob_847",780,2651.00523344796,0.00422149013165033,45.2741549775089,5,6.44035125991841e-05,6.15503041019231e-05,0.588679245283019,6.15503041019231e-05,0.0925925925925926,0.991710479474097,0.991450452588648,2.88e-05,0.886981617,0.660138419,0.746791167,-0.112530067,0.852227751,-0.080377137,NA,NA,NA,NA,NA,NA,"stigmasterol",220,493,3312.643678,3344,"tert-Hexadecanethiol",743,752,NA,"C16H34S","apin_ox_S_blob_751",358,401,NA,1,0.824514739,NA,0,0,0.89676597,0.758690625,0.851349995,1,0.813237127,0.454395108,1,NA,0,0,"0.967368898",0.335815003,"NYC",NA,NA,NA,3312.64367816092,0.146768781971398,1.4285606039827,0.173640315581055,FALSE,1,0.00245098039215686,0.000963558374222819,"AMS1_PMF_1r2","ISOP3"
"196","1202_1412_blob_658",781,2634.6510221963,0.00484876097380551,52.0014376277003,2,6.40062034437336e-05,7.06960582988722e-05,0.589433962264151,7.06960582988722e-05,0.037037037037037,0.991774485677541,0.991521148646947,2.86e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glyceric acid",533,580,1339.188465,1345,"Butanedioic acid, 2TMS derivative",921,922,1321,"C10H22O4Si2","apin_ox_L_blob_1",923,932,1330,1,1,NA,0,0,1,1,1,1,1,1,1,NA,0,0,"0",1,"NYC",NA,NA,NA,1339.30715144768,0.455298488933728,0.577569343121337,0.538657964180945,TRUE,1,0.00245098039215686,0.00110673342711063,NA,"BB1"
"197","1202_0046_blob_1483",782,2604.63629338357,0.00414407300810548,44.4438806573099,4,6.32770257186721e-05,6.04215445056004e-05,0.590188679245283,6.04215445056004e-05,0.0740740740740741,0.991837762703259,0.991581570191453,2.83e-05,0.696204855,0.943639401,0.827073846,0.232423657,0.156687609,-0.649983142,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",406,599,1909.459459,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,689,NA,"C13H26BNO6Si","limonox_S_blob_1039",534,605,1903,0.120054777,0.82272331,NA,1,0.901731683,0.960159208,0.935926787,0.944518116,0.331835952,0.994133293,0.736182831,0.300488796,NA,0.99528292,0.615125021,"0",0.969923981,"NYC",NA,NA,NA,1909.57962996554,1.13110619772417,0.823496425987812,1.33819763638011,FALSE,1,0.00245098039215686,0.000945887856141868,"AMS1_PMF_2r2","BB3"
"198","1202_1412_blob_1554",784,2587.64129813667,0.00476224518348286,51.0735829657404,6,6.2864149358906e-05,6.9434638033063e-05,0.591698113207547,6.9434638033063e-05,0.111111111111111,0.99196375830112,0.991720734704461,2.81e-05,0.590175157,0.296476309,0.668733178,0.629502124,0.767907438,0.314249604,NA,NA,NA,NA,NA,NA,"C7 acid",389,512,2032.592593,NA,"13-Retinoic acid, (Z)-, TMS derivative",611,615,NA,"C23H36O2Si","limonox_S_blob_1216",220,690,2098,0.714477688,0.721027364,NA,0.930902992,-0.142610337,0.860014814,0.254822285,0.315540441,0.472965701,0.855676722,0.289830053,0.798452302,NA,0.621556517,0.879956298,"0",0.506443666,"NYC",NA,NA,NA,2032.51270878722,1.54172318090034,0.876510686014853,1.82399346832717,FALSE,1,0.00245098039215686,0.00108698613132925,"AMS1_PMF_5r2","BB3"
"199","1128_1901_blob_1333",785,2586.50800096659,0.0047601594852087,51.0512145072209,8,6.28366170411079e-05,6.94042280690371e-05,0.592452830188679,6.94042280690371e-05,0.148148148148148,0.992026594918161,0.99179013893253,2.81e-05,-0.373603293,-0.237557394,0.054411103,-0.042836919,-0.135002379,-0.353255325,NA,NA,NA,NA,NA,NA,"2-Ketoglutaric acid, tri-TMS",486,520,1624.242424,1629,"7-Trimethylsilyloxy-7-methyloctanoic acid, trimethylsilyl ester",636,712,NA,"C15H34O3Si2","myrc_ox_L_blob_742",650,729,1614,-0.180357058,-0.25903818,NA,-1,-0.170875916,-0.074352649,-0.360354663,-0.317127159,-0.456384624,-0.062208942,-0.239959714,-0.310097201,NA,-0.355412377,-0.13442645,"1",-0.015461283,"NYC",NA,NA,NA,1623.70750184775,0.723982559024718,0.700215536256715,0.856534736717587,FALSE,1,0.00245098039215686,0.00108651006909163,"AMS1_PMF_3r2","MT1"
"200","1128_1901_blob_964",790,2524.80521922059,0.00368729839993768,39.5451165349133,11,6.13376098601922e-05,5.37616648986395e-05,0.59622641509434,5.37616648986395e-05,0.203703703703704,0.992336906416648,0.992092043951349,2.74e-05,0.802835881,0.862974859,0.096937337,0.131505969,0.118928725,-0.162007597,NA,NA,NA,NA,NA,NA,"C7 acid",535,634,1681.212121,NA,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",659,773,NA,"C15H30O5Si","limonox_S_blob_720",658,678,1675,0,0.409435522,NA,0,0.477439099,0.358280697,0.894521511,0.932930952,0.916725358,0.597189729,0.698729544,0,NA,0.187758283,-1,"0.552741277",0.328100874,"NYC",NA,NA,NA,1681.37123551431,0.156943883913158,0.72508272578805,0.185678351793559,FALSE,1,0.00245098039215686,0.000841628699989259,"AMS1_PMF_2r2","ISOP2"
"201","1202_1412_blob_1585",791,2500.70151426166,0.00460224288049367,49.3576085499815,12,6.07520345295883e-05,6.71017673881322e-05,0.596981132075472,6.71017673881322e-05,0.222222222222222,0.992397658451178,0.992159145718737,2.72e-05,0.401711132,-0.05310076,0.754352168,-0.374787642,0.436348321,-0.221613384,NA,NA,NA,NA,NA,NA,"C7 acid",508,592,1591.256831,NA,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",628,646,NA,"C15H30O4Si","myrc_ox_L_blob_560",622,666,1598,0.423743218,-0.232411723,NA,-0.135359933,-0.166890201,0.271684464,0.198334624,0.292926308,-0.022792586,0.802263849,0.680907451,0.207452056,NA,-0.296642702,0.866822257,"0.501437768",0.16941672,"NYC",NA,NA,NA,1590.37231725667,-0.211329480736583,0.685839908794199,-0.250021273146711,FALSE,1,0.00245098039215686,0.00105046548242751,"AMS1_PMF_3r2","MT1"
"202","1202_0046_blob_1551",794,2436.94682589206,0.00448490998051592,48.0992500718399,4,5.92031783357708e-05,6.53910265242259e-05,0.599245283018868,6.53910265242259e-05,0.0740740740740741,0.992577055136171,0.992357292739159,2.65e-05,0.964544165,0.802144945,0.941799297,0.258795754,0.213131431,-0.131368768,NA,NA,NA,NA,NA,NA,"C7 acid",421,528,1791.463415,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",654,685,NA,"C13H26BNO6Si","apin_ox_S_blob_708",602,690,1784,0.854433171,0.259950151,NA,-0.250804052,1,0.936601488,0.708887064,0.038876364,0.390560097,0.175585864,-0.322297383,0.848488768,NA,0,0.99115591,"0",1,"NYC",NA,NA,NA,1791.47803789806,1.41044190630739,0.772565719854969,1.66867622957918,FALSE,1,0.00245098039215686,0.00102368415762995,"AMS1_PMF_1r2","MT3"
"203","1202_1412_blob_1498",798,2375.89507270409,0.0043725515103632,46.8942407902616,6,5.7719987240546e-05,6.37528139995828e-05,0.602264150943396,6.37528139995828e-05,0.111111111111111,0.992810313186943,0.992594330679569,2.58e-05,0.686388092,0.624465638,-0.566138722,0.076048257,-0.216956611,0.132484703,NA,NA,NA,NA,NA,NA,"C7 acid",410,546,2158.518519,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",688,744,NA,"C13H26BNO6Si","limonox_S_blob_687",443,613,NA,0.54367764,0.171283792,NA,-0.188743574,0.61399571,-0.064750545,0.86283302,0.853996003,0.864345975,-0.148595875,-0.011439325,0.796568947,NA,1,-0.025714254,"0",-0.617270546,"A",NA,NA,NA,2158.56935366739,0.365587692704072,0.930871967891698,0.432522239954652,FALSE,1,0.00245098039215686,0.000998038250271593,"AMS1_PMF_1r2","ISOP3"
"204","1202_1412_blob_1870",799,2348.11514750915,0.00432142587132954,46.3459343788406,8,5.7045101827374e-05,6.30073903383183e-05,0.603018867924528,6.30073903383183e-05,0.148148148148148,0.992867358288771,0.992657338069907,2.55e-05,0.313852115,0.102398235,0.60120515,0.141288209,0.475681783,0.278260186,NA,NA,NA,NA,NA,NA,"C7 acid",405,534,2297.6,NA,"<df>-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic butylboronate",650,689,NA,"C17H37BO6Si2","limonox_S_blob_687",439,596,NA,0.310567831,0.129938162,NA,0.268610443,-0.254524985,0.536167985,0.147500475,-0.033734356,-0.091715769,0.456144609,0.199378266,0.009871324,NA,0.302140896,0.829722486,"1",0.325430904,"NYC",NA,NA,NA,2297.98870967742,0.187214143815236,0.990995850439529,0.221490718780032,FALSE,1,0.00245098039215686,0.000986368783781778,"AMS1_PMF_3r2","MT1"
"205","1128_1901_blob_1365",800,2340.53035242937,0.00409888431192225,43.9592460921613,7,5.68608368401461e-05,5.97626828464924e-05,0.60377358490566,5.97626828464924e-05,0.12962962962963,0.992924219125611,0.992717100752753,2.54e-05,0.863656866,0.252341408,-0.480941551,0.288485383,0.362460747,-0.119736087,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",363,518,2072.058824,2060,"Bicyclo[2.2.1]heptane-1-carboxylic acid, 7-[(trimethylsilyl)oxy]-, methyl ester",606,663,NA,"C12H22O3Si","apin_ox_S_blob_557",361,441,2078,0.388814139,0.885071551,NA,0,0.331517519,0.924969392,0.818526432,0.69119157,0.977275449,0.811253139,0.383307308,-1,NA,0,1,"0.85103065",0.976632773,"NYC",NA,NA,NA,2073.49517584812,0.684573810898678,0.894184164838788,0.809910738280417,FALSE,1,0.00245098039215686,0.000935573501430693,"AMS1_PMF_1r2","ISOP3"
"206","1128_1901_blob_1367",802,2314.7502550136,0.00228570323183924,24.5134488352877,6,5.62345352365973e-05,3.33260826435841e-05,0.605283018867925,3.33260826435841e-05,0.111111111111111,0.993036917904053,0.992812792656438,2.51e-05,0.433693617,0.813025703,-0.638825357,-0.26828343,-0.282370887,-0.33506023,NA,NA,NA,NA,NA,NA,"C21",176,561,2172.058824,2137,"2H-Pyran-2-one, tetrahydro-6-tridecyl-",718,741,NA,"C18H34O2","bcp_ox_L_blob_988",520,599,2192,0,0.097702956,NA,0,0.457086005,0.682161119,0.811222222,0.761120351,0.703775897,0.796875677,0.619124855,0,NA,0.772147195,0,"0.116520289",0.616427333,"NYC",NA,NA,NA,2172.69607843137,1.09270428356125,0.936964045525696,1.29276481064837,FALSE,1,0.00245098039215686,0.000521713523268586,"AMS1_PMF_2r2","ISOP1"
"207","1202_1412_blob_1898",803,2309.82157920469,0.00425095112610593,45.5901148843612,8,5.6114798002377e-05,6.19798522262435e-05,0.606037735849057,6.19798522262435e-05,0.148148148148148,0.993093032702055,0.992874772508664,2.51e-05,0.773000389,0.09666153,0.192423408,-0.023210109,0.108392149,-0.03385541,NA,NA,NA,NA,NA,NA,"C7 acid",412,580,2296,NA,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",557,615,NA,"C20H24N2O","limonox_S_blob_687",410,590,NA,0.076892156,-0.026552729,NA,-0.175511241,-0.441630125,0.074988415,0.600181582,0.557986502,0.489111303,0.802145934,-0.203275129,0.274242739,NA,0.999035734,0.618045156,"0",0.074399861,"NYC",NA,NA,NA,2296.08870967742,0.982397716025069,0.990176485179854,1.16226248624142,FALSE,1,0.00245098039215686,0.000970282868900135,"AMS1_PMF_1r2","MT1"
"208","1202_1412_blob_889",805,2290.32513123103,0.00313592889160131,33.631851836475,2,5.56411513581273e-05,4.57225697326479e-05,0.607547169811321,4.57225697326479e-05,0.037037037037037,0.99320452631698,0.992982185177293,2.49e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C10 diacid (sebacic acid)",583,608,1919.463087,1922,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",657,665,NA,"C14H31BO6Si2","limonox_S_blob_847",520,586,1925,0,1,NA,0,0,1,1,1,1,1,1,0,NA,0,0,"0",1,"NYC",NA,NA,NA,1919.46308724832,-0.361028198162791,0.8277586162736,-0.427127958824811,FALSE,1,0.00245098039215686,0.000715778185009864,NA,"BB1"
"209","1202_1412_blob_1514",806,2268.16368875531,0.00417428474723439,44.7678920648475,8,5.5102761346032e-05,6.08620386611808e-05,0.608301886792453,6.08620386611808e-05,0.148148148148148,0.993259629078326,0.993043047215954,2.46e-05,0.121112186,-0.293410683,0.795716838,0.380439246,0.547104421,0.237486476,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",428,602,1946.308725,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",687,727,NA,"C13H26BNO6Si","limonox_S_blob_706",556,604,1947,0.184208717,0.205160533,NA,0.550714611,-0.66246886,0.501685696,-0.212768349,-0.410756238,-0.421468588,0.543717227,0.210844008,-0.07223591,NA,0.974916229,0.901489488,"0",0.546037554,"NYC",NA,NA,NA,1946.72365318338,1.47990748101276,0.839514595582163,1.75086008470043,FALSE,1,0.00245098039215686,0.00095278370886914,"AMS1_PMF_3r2","BB3"
"210","1202_1412_blob_1448",810,2209.17405228017,0.00406572135694477,43.6035838221241,7,5.36696673075842e-05,5.92791592801387e-05,0.611320754716981,5.92791592801387e-05,0.12962962962963,0.993476286900166,0.993275904796939,2.4e-05,0.201572266,0.058289025,0.915847477,0.582053807,0.573518453,0.345116814,NA,NA,NA,NA,NA,NA,"C7 acid",436,549,1841.610738,NA,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",655,665,NA,"C14H31BO6Si2","limonox_S_blob_823",627,686,1843,0.43479263,0.499983772,NA,0.272694312,-0.398502302,0.798570953,-0.108510086,-0.114036088,0.014145624,0.742384506,0.388169772,0.24251151,NA,0.991557908,0.752279115,"0",0.47136875,"A",NA,NA,NA,1841.30496747946,1.42055799912009,0.794053327799851,1.680644452827,FALSE,1,0.00245098039215686,0.00092800403141276,"AMS1_PMF_3r2","MT1"
"211","1128_1901_blob_671",812,2178.59309933917,0.00384001258453565,41.1829281713578,2,5.2926733735375e-05,5.59882730890056e-05,0.612830188679245,5.59882730890056e-05,0.037037037037037,0.993582560126375,0.993384964455437,2.37e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",347,399,2925.252525,NA,"Cholesta-3,5-diene",844,866,2886,"C27H44","limonox_S_blob_687",354,442,NA,0,1,NA,0,0,1,1,0,0,1,1,0,NA,0,1,"0",1,"NYC",NA,NA,NA,2925.89156874871,0.296017460961413,1.26177573947829,0.350214566397774,TRUE,1,0.00245098039215686,0.000876485830254409,NA,"BB1"
"212","1128_1901_blob_1052",813,2177.26626640189,0.00346347328326383,37.1446624999327,7,5.28944996602721e-05,5.04982428445086e-05,0.613584905660377,5.04982428445086e-05,0.12962962962963,0.993635454626035,0.993435462698281,2.36e-05,0.528228163,0.674469348,-0.526654653,-0.104421455,-0.326803455,-0.231969666,NA,NA,NA,NA,NA,NA,"C7 acid",322,483,1756.363636,NA,"Phthalic acid, 5-methylhex-2-yl ethyl ester",672,854,NA,"C17H24O4","bcp_ox_L_blob_702",473,480,1761,0,0.281665231,NA,0,-0.141088432,0.447199202,0.77569576,0.865312526,0.95033147,0.339819459,0.810409516,0,NA,1,0,"-0.219672564",0.69209117,"NYC",NA,NA,NA,1756.0384331116,0.804172513789733,0.757282571971477,0.951406472142504,FALSE,1,0.00245098039215686,0.0007905404447034,"AMS1_PMF_2r2","ISOP3"
"213","1221_0832_blob_1169",814,2166.99641897735,0.00398809845334073,42.7711025754608,10,5.26450040200322e-05,5.81473993628806e-05,0.614339622641509,5.81473993628806e-05,0.185185185185185,0.993688099630055,0.993493610097644,2.35e-05,0.150311532,0.141638421,-0.512515408,-0.110850278,-0.341045329,-0.568846649,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",624,644,1932.885906,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",671,692,NA,"C13H26BNO6Si","limonox_S_blob_847",582,620,1925,0.54106231,0.467264355,NA,0,0.202155417,0.713061484,0.76148653,0.514224584,0.853586749,0.34365425,0.364688469,0.525165861,NA,1,0,"-0.045085658",0.81262989,"NYC",NA,NA,NA,1932.79702521313,0.206630341355303,0.833508808664667,0.244461779948192,FALSE,1,0.00245098039215686,0.000910286543874795,"AMS1_PMF_1r2","ISOP3"
"214","1221_0832_blob_971",815,2153.54776879167,0.00326279623967111,34.9924642740202,4,5.23182825557563e-05,4.75723250585589e-05,0.615094339622641,4.75723250585589e-05,0.0740740740740741,0.993740417912611,0.993541182422703,2.34e-05,0.883190345,0.494212575,0.788038231,0.647951229,0.413176165,0.576481764,NA,NA,NA,NA,NA,NA,"squalene",0,683,3229.885057,2868,"5-(7a-Isopropenyl-4,5-dimethyl-octahydroinden-4-yl)-3-methyl-pent-2-enal",728,753,NA,"C20H32O","apin_ox_S_blob_592",270,344,NA,0,0.977443535,NA,0,0,0.703525113,0.386181289,-1,0,0.44138862,0.079255837,0,NA,0,0,"0.903128331",-0.532121908,"NYC",NA,NA,NA,3229.88505747126,0.475493347548461,1.39287137307127,0.562550249555778,FALSE,1,0.00245098039215686,0.0007447357549285,"AMS1_PMF_1r2","BB1"
"215","1129_1334_blob_1331",816,2142.95057169721,0.00394384493934903,42.2964975454173,5,5.20608342836902e-05,5.75021728767764e-05,0.615849056603774,5.75021728767764e-05,0.0925925925925926,0.993792478746895,0.99359868459558,2.33e-05,0.860662496,0.214166725,0.531357038,0.394193736,0.437269609,-0.745541927,NA,NA,NA,NA,NA,NA,"C7 acid",444,532,1653.333333,NA,"Erythrono-1,4-lactone, (Z)-, 2TMS derivative",596,691,NA,"C10H22O4Si2","myrc_ox_L_blob_630",602,666,1652,0.945027715,0.693649838,NA,0.784964343,0,0.947465993,0.847535137,0.843151542,0.878584266,0.862225405,0.896050174,0.974829679,NA,0,0.926111789,"0",0.919203161,"A",NA,NA,NA,1653.17003341813,0.684692447518946,0.712921101957161,0.810051095786326,FALSE,1,0.00245098039215686,0.000900185645219176,"AMS1_PMF_1r2","MT3"
"216","1202_1412_blob_1459",820,2115.90379941815,0.00389406858081455,41.7626617433127,5,5.14037600850944e-05,5.67764220377745e-05,0.618867924528302,5.67764220377745e-05,0.0925925925925926,0.993999014572842,0.993824708459737,2.3e-05,-0.187123761,-0.159917548,0.794470965,0.638111393,0.306259678,0.364895973,NA,NA,NA,NA,NA,NA,"C7 acid",413,550,2084.444444,NA,"a-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",575,683,NA,"C14H31BO6Si2","limonox_S_blob_701",433,555,NA,0.37141584,0.304952956,NA,-0.18213765,-0.068383163,0.997827825,-0.158268643,-0.449514043,-0.570098392,0.096636621,-0.129406996,-0.105682888,NA,1,0.885530826,"0",-0.165196195,"NYC",NA,NA,NA,2084.61437908497,1.14163183099048,0.89897926423223,1.35065038183118,FALSE,1,0.00245098039215686,0.000888824153042605,"AMS1_PMF_3r2","BB1"
"217","1202_0046_blob_2055",822,2090.91210642566,0.00368642617936011,39.535762243331,7,5.07966119760642e-05,5.37489477205533e-05,0.620377358490566,5.37489477205533e-05,0.12962962962963,0.99410093939662,0.993919639393888,2.27e-05,0.139521851,-0.251146638,0.099131054,0.940077297,0.620511718,0.730344432,NA,NA,NA,NA,NA,NA,"C7 acid",412,552,2151.470588,NA,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",640,672,NA,"C14H31BO6Si2","limonox_S_blob_905",394,665,2120,-0.301020464,0.926218169,NA,0.250035567,0.82138556,0.27975405,-0.051823879,-0.190841999,-0.053240381,-0.407017027,-0.181047144,0.928606127,NA,0.360882139,0.715447021,"0.78253749",-0.196678024,"NYC",NA,NA,NA,2150.10426392779,0.754165596561484,0.927221441337666,0.89224391201142,FALSE,1,0.00245098039215686,0.000841429614970586,"AMS1_PMF_4r2","MT3"
"218","1128_1901_blob_879",823,2087.98227171676,0.00360791844795127,38.6937914965352,9,5.07254345810868e-05,5.26042868089152e-05,0.621132075471698,5.26042868089152e-05,0.166666666666667,0.994151664831201,0.993972243680697,2.27e-05,0.792223153,0.815730593,-0.10799347,0.467585242,0.297489038,0.10420747,NA,NA,NA,NA,NA,NA,"C7 acid",451,472,1359.74242,NA,"Citronellol, TMS derivative",711,715,1308,"C13H28OSi","apin_ox_S_blob_581",876,879,1354,0.741619699,0.415323043,NA,0.61415604,0.858761083,0.550850092,0.891046468,0.900845005,0.940317459,0.735474985,0.317941093,0.932350387,NA,0.950580563,0.441074007,"-0.595780942",-0.116402237,"NYC",NA,NA,NA,1355.06673017996,0.61431978830869,0.584365580658361,0.726794080299693,FALSE,1,0.00245098039215686,0.00082351016480462,"AMS1_PMF_2r2","ISOP3"
"219","1129_1334_blob_1352",828,1964.3279019501,0.00361511121985067,38.7709317146894,6,4.77213757204208e-05,5.27091590895406e-05,0.624905660377359,5.27091590895406e-05,0.111111111111111,0.994396291550528,0.994215212217737,2.13e-05,-0.21927584,0.638460415,0.140177074,0.522437796,0.443752336,0.197698882,NA,NA,NA,NA,NA,NA,"2-Ketoglutaric acid, tri-TMS",486,520,1625.454545,1629,"l-Galactopyranose, 6-deoxy-1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",620,688,NA,"C13H29BO5Si2","limonox_L_blob_559",645,675,1632,0.624318649,0.630718818,NA,0.919672359,0.99851814,0.972980185,-0.098716392,-0.04810516,0.1443763,0.541221276,0.376286913,0.558483327,NA,0,0.276914955,"0",1,"NYC",NA,NA,NA,1624.92269696819,0.853448591489438,0.700739582922723,1.00970438514175,FALSE,1,0.00245098039215686,0.000825151920531011,"AMS1_PMF_2r2","BB3"
"220","1202_1412_blob_1437",830,1888.93923969203,0.00347636737850518,37.2829476191788,8,4.58898838024443e-05,5.06862417402715e-05,0.626415094339623,5.06862417402715e-05,0.148148148148148,0.994489254648651,0.994298531213954,2.05e-05,0.419440176,0.392140124,0.558478712,-0.184326615,0.314162242,-0.317782416,NA,NA,NA,NA,NA,NA,"C7 acid",424,500,1961.073826,NA,"10-Methyl-8-tetradecen-1-ol acetate",568,613,NA,"C17H32O2","bcp_ox_L_blob_678",515,547,1959,0.687352893,-0.141726807,NA,0.357225896,-0.598404444,0.355592218,0.29064624,0.311754455,0.28869034,0.942773683,0.303670799,0.587597004,NA,-0.097338551,0.796994535,"-1",-0.115063892,"NYC",NA,NA,NA,1961.48195175041,-0.0224490579248102,0.845879036180969,-0.026559200466221,FALSE,1,0.00245098039215686,0.000793483531874131,"AMS1_PMF_3r2","MT1"
"221","1129_1334_blob_1241",832,1878.78072969641,0.00345767185245494,37.0824439777185,1,4.5643092993344e-05,5.04136566393114e-05,0.627924528301887,5.04136566393114e-05,0.0185185185185185,0.99458060233629,0.994399426456967,2.04e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",494,527,1936.912752,1931,"a-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",682,717,NA,"C16H37BO6Si3","limonox_S_blob_847",525,617,1925,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,1938.25503355705,0.135779517544276,0.835862546782572,0.16063905388563,FALSE,1,0.00245098039215686,0.00078921626365262,NA,"BB1"
