Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,cluster_vol.z7,cluster_vol.z8,cluster_vol.z9,cluster_vol.z10,cluster_vol.z11,cluster_vol.z12,cluster_vol.z13,AMS_PMF_1,AMS_PMF_2,AMS_PMF_3,AMS_PMF_4,AMS_PMF_5,AMS_PMF_6,cluster,max_corr,assigned_cluster
1213_2145_blob_863,-0.045245542,0.693134857,-0.069268424,0.393509376,-0.317959094,0.072827915,0.621724612,-0.310785069,0.363999925,0.100563936,0.687685764,0.124221348,0.064149774,0.169237713,0.250263913,0.084436963,0.318809191,0.728873028,0.682797929,0.246149897,NA,cluster_vol.z10,10
1213_2145_blob_976,-0.072772264,0.624667303,-0.048367228,0.341487213,-0.22962402,0.057874239,0.591594029,-0.267163343,0.335053749,0.002543559,0.615000478,0.052954339,0.034351128,0.133556453,0.148226208,0.177905225,0.326317401,0.702857651,0.581883902,0.258691348,NA,cluster_vol.z10,10
1221_0832_blob_649,0.404575371,0.636697579,0.181998144,0.300007837,-0.060350482,-0.007420896,0.218241608,0.015969903,0.495329794,0.092334537,0.628040782,0.440738024,0.290100425,0.405630847,0.283032307,0.3635704,0.185641267,0.346680148,0.451148213,0.091950125,NA,cluster_vol.z10,10
1221_0832_blob_662,-0.10945731,0.604131682,0.035859316,0.305510046,-0.188282676,0.142488832,0.53947416,-0.248304012,0.445341163,0.101872077,0.596949316,0.069846908,0.089868026,0.113503164,0.283676257,0.083819932,0.281051779,0.707565522,0.648073605,0.306742399,NA,cluster_vol.z10,10
1221_0832_blob_743,-0.119892277,0.599765264,-0.15565663,0.382510719,-0.098029976,0.162747083,0.526547964,-0.151382661,0.379511622,0.212848054,0.593728661,0.021284249,0.063565534,0.036644068,0.162781932,-0.034753977,0.4649782,0.656990615,0.503225227,0.277978497,NA,cluster_vol.z10,10
1221_0832_blob_747,-0.159055568,0.634428147,-0.058835012,0.257135523,-0.002036625,-0.079801357,0.497439144,-0.044922105,0.341475233,0.408130865,0.613349576,-0.002741125,-0.013448971,0.000779527,0.111496641,-0.044119367,0.060268703,0.487999845,0.323955462,0.315716389,NA,cluster_vol.z10,10
1221_0832_blob_785,-0.088737277,0.464979537,-0.056378612,0.149874255,-0.053600241,0.114092258,0.374820002,-0.084843331,0.300716841,0.150438136,0.46048391,0.017011711,0.022955131,0.084362503,0.142752708,0.026544599,0.15357388,0.441993235,0.448561636,0.21165073,NA,cluster_vol.z10,10
1221_0832_blob_914,0.078023574,0.414614278,0.003414184,0.053455936,0.314826526,-0.071834715,0.069912662,0.178803705,0.314650315,0.193971094,0.380720945,0.10951098,0.082621562,0.182993993,0.065834313,0.171660922,0.000626534,0.230177967,0.117702849,0.559896528,NA,cluster_vol.z10,10
1221_0832_blob_936,-0.084046591,0.39602545,-0.121044858,0.087649389,0.137399097,-0.093540559,0.163435555,0.056452712,0.318498866,0.356206692,0.369560795,0.026778428,-0.005900687,0.084245094,0.092381292,0.026243522,-0.103212233,0.058585614,0.150848599,0.081327488,NA,cluster_vol.z10,10
1221_0832_blob_967,0.432747714,0.713681191,0.277985096,0.675976794,-0.349488587,0.44217181,0.595608373,-0.143318745,0.644924363,-0.048780791,0.737832574,0.578100195,0.460123061,0.633365278,0.543584118,0.433879664,0.630204619,0.493114995,0.756549762,0.193724612,NA,cluster_vol.z10,10
1221_0832_blob_988,0.294194482,0.529186339,0.166544888,0.146929754,-0.293175794,0.022028659,0.117750173,-0.17858354,0.307972924,0.008487088,0.534099091,0.285904012,0.138574859,0.286542158,0.133312658,0.211116861,0.0913337,0.333955612,0.352393651,0.056627465,NA,cluster_vol.z10,10
1221_0832_blob_996,0.199353115,0.83014582,0.054341781,0.492221462,-0.232781793,0.029050441,0.600137796,-0.244613704,0.464711016,0.179832791,0.830782869,0.302753382,0.147679319,0.272413486,0.286748889,0.226445222,0.346598989,0.632645249,0.657786571,0.279023853,NA,cluster_vol.z10,10
bbvol,0.379247349,1,0.23532813,0.57196399,-0.135522521,0.097824069,0.662044895,-0.14450729,0.646037217,0.214265076,0.997031378,0.530638064,0.410006906,0.501596312,0.52738293,0.512838148,0.342171929,0.724319883,0.692885586,0.426587655,NA,cluster_vol.z10,10
cluster_vol.z10,0.425637109,0.997031378,0.273503616,0.602002782,-0.169822496,0.123179286,0.67186697,-0.151363586,0.659814425,0.190203987,1,0.574702905,0.456589127,0.538818577,0.562793266,0.54123872,0.371806727,0.712238717,0.71060514,0.40128483,NA,cluster_vol.z10,10
AMS_PMF_4,0.005584229,0.724319883,-0.037681106,0.242442848,-0.097327409,0.080450413,0.528162448,-0.219296245,0.348817104,0.07551624,0.712238717,0.120932075,0.089840051,0.080153525,0.275129526,0.179606131,0.355539861,1,0.673132277,0.570208145,NA,cluster_vol.z10,10
AMS_PMF_5,0.330510008,0.692885586,0.11022872,0.66329986,-0.360734729,0.224077726,0.585584323,-0.279292059,0.549546409,-0.006351954,0.71060514,0.487103529,0.344680366,0.531061799,0.544025346,0.310338621,0.660284517,0.673132277,1,0.295013712,NA,cluster_vol.z10,10
AMS_PMF_6,0.007662866,0.426587655,-0.00836346,0.073740978,0.23084189,-0.095772548,0.18531668,0.010482876,0.18586054,0.124064076,0.40128483,0.032570043,-0.021560473,0.060072006,0.093489636,0.155814835,0.05587222,0.570208145,0.295013712,1,NA,cluster_vol.z10,10
1128_1901_blob_1006,0.699214096,0.308562583,0.558886685,0.331943132,0.19647104,0.057760637,0.038853621,0.175005471,0.380726343,-0.10556139,0.321049173,0.654075318,0.633597346,0.596922116,0.446877341,0.750295003,0.050006118,-0.057667879,0.086440523,0.170917836,NA,cluster_vol.z11,11
1128_1901_blob_1066,0.626735277,0.601256416,0.594035769,0.598043661,-0.34714165,0.411839064,0.403623713,-0.050678918,0.652983049,-0.025961789,0.637546728,0.759118241,0.712935266,0.740872534,0.733363449,0.524687454,0.436155305,0.25854193,0.610007179,0.009858383,NA,cluster_vol.z11,11
1128_1901_blob_1103,0.641049231,0.523339032,0.613491758,0.631481313,-0.212246548,0.321969077,0.33627835,-0.021621697,0.700314189,0.085043759,0.558326425,0.825354243,0.6712759,0.723680747,0.77532032,0.533031609,0.304029816,0.152492302,0.533196981,0.032740652,NA,cluster_vol.z11,11
1128_1901_blob_1117,0.662772433,0.532044519,0.480064039,0.614765577,-0.532525557,0.517237344,0.454603421,-0.210686196,0.548708178,-0.2512623,0.58263327,0.758671892,0.710782124,0.751151422,0.68467574,0.525869752,0.611289242,0.25845269,0.616700255,-0.061620037,NA,cluster_vol.z11,11
1128_1901_blob_1135,0.716310505,0.109139423,0.647134107,0.122909497,-0.158435147,0.315017158,-0.121456918,0.099402614,0.334780616,-0.163100893,0.152852198,0.680819549,0.646756399,0.445707452,0.534453496,0.437036426,0.084746543,-0.074140931,0.103169769,-0.127795747,NA,cluster_vol.z11,11
1128_1901_blob_1174,0.693588636,0.428679871,0.749076598,0.629027199,-0.243176374,0.391814129,0.351001177,0.0518205,0.682991906,-0.051671118,0.475539354,0.818652372,0.791024526,0.789211413,0.743398253,0.58164403,0.425932084,0.041695344,0.367255673,-0.102453751,NA,cluster_vol.z11,11
1128_1901_blob_1322,0.891165382,0.369292453,0.635164688,0.443770046,-0.131248386,0.188252813,0.127427077,0.111781463,0.475342064,-0.105405057,0.415410543,0.885916961,0.874815517,0.669492613,0.697932216,0.704992028,0.3060089,0.049039444,0.30924927,0.013078597,NA,cluster_vol.z11,11
1128_1901_blob_1336,0.65228644,0.346386978,0.619712314,0.444607718,-0.175555377,0.3884304,0.232154919,-0.110851891,0.568215132,0.055583782,0.39083518,0.786879105,0.762994968,0.591184356,0.851510052,0.511745913,0.090557273,0.0194719,0.337196975,-0.067842919,NA,cluster_vol.z11,11
1128_1901_blob_1346,0.817556809,0.243237088,0.558606003,0.582994746,-0.24301883,0.320671698,0.15302347,0.05282693,0.440966802,-0.09285604,0.29631813,0.864770361,0.76328553,0.781893838,0.668503641,0.512566987,0.505159036,-0.039559882,0.402570141,-0.033987472,NA,cluster_vol.z11,11
1128_1901_blob_1374,0.698310527,0.315234036,0.538068747,0.100282085,-0.168087949,0.074022863,-0.070916328,0.026749689,0.260836878,-0.112819648,0.34721637,0.584320396,0.478773693,0.41654182,0.314245817,0.493113037,0.022584672,0.100028463,0.158025663,-0.0492862,NA,cluster_vol.z11,11
1128_1901_blob_1390,0.678860812,0.392810588,0.566735529,0.592150134,-0.464348285,0.183121811,0.397805675,-0.126982555,0.400659729,-0.068237124,0.445024273,0.717418358,0.591883051,0.701767367,0.567478398,0.465465071,0.355139164,0.027770104,0.427404453,-0.076682116,NA,cluster_vol.z11,11
1128_1901_blob_1480,0.766851746,0.292266222,0.607239164,0.473944125,-0.187294157,0.416103203,0.123676605,0.057538607,0.595508805,-0.059686901,0.342146434,0.86254007,0.851763981,0.727743557,0.811909039,0.538618524,0.337709119,-0.000554994,0.359663164,-0.077682991,NA,cluster_vol.z11,11
1128_1901_blob_1549,0.802449818,0.26317915,0.65694304,0.393042453,-0.224877579,0.344032409,0.044306463,-0.012379597,0.447978453,-0.035031714,0.305604563,0.832499046,0.746690008,0.706765309,0.692811822,0.467461538,0.303467404,0.014810614,0.333853504,-0.054913124,NA,cluster_vol.z11,11
1128_1901_blob_1644,0.702206249,0.336535409,0.678530576,0.577179599,-0.425194858,0.258949092,0.320468283,-0.130451764,0.449773431,-0.084448266,0.392962831,0.754509843,0.664040093,0.74054712,0.604965584,0.499239824,0.336485943,-0.033911427,0.372719685,-0.093984307,NA,cluster_vol.z11,11
1128_1901_blob_703,0.787065321,0.406727119,0.777939198,0.414706071,-0.128616252,0.352480944,0.177484565,0.079950188,0.630952954,-0.029247045,0.449170096,0.86208574,0.845809857,0.692055965,0.802993826,0.666316158,0.15566579,0.05304063,0.30561446,-0.038498947,NA,cluster_vol.z11,11
1128_1901_blob_752,0.794405154,0.549032948,0.558499409,0.725864578,-0.28049541,0.309056945,0.414955328,0.05575444,0.62789077,-0.101223536,0.597774593,0.86315739,0.832582337,0.829637115,0.67298525,0.65429045,0.639379035,0.210107642,0.529525901,0.023852299,NA,cluster_vol.z11,11
1128_1901_blob_790,0.627154202,0.50463234,0.598808277,0.71388571,-0.259370594,0.31345436,0.410019111,0.00897885,0.64645914,0.031157727,0.550311642,0.768417858,0.765096159,0.760668921,0.759480475,0.614940786,0.490156471,0.193490415,0.542824087,0.08911118,NA,cluster_vol.z11,11
1128_1901_blob_797,0.805634485,0.463174031,0.516547997,0.709098878,-0.270555772,0.27521832,0.370993708,0.053220985,0.59153811,-0.092881466,0.512374149,0.871554528,0.831469879,0.762662303,0.71579657,0.604327505,0.604696378,0.11764439,0.51596814,-0.057780635,NA,cluster_vol.z11,11
1128_1901_blob_906,0.67184845,0.538209296,0.556427694,0.757928292,-0.171712058,0.243900965,0.457320727,-0.006232417,0.613527412,0.012504383,0.579726529,0.840674673,0.783126719,0.770409047,0.776880252,0.717754094,0.387071517,0.182459642,0.510855638,0.037302821,NA,cluster_vol.z11,11
1128_1901_blob_990,0.713508449,0.310991245,0.645932043,0.399612643,-0.181839344,0.395221965,0.169541542,-0.091713049,0.54827471,0.006523911,0.358244329,0.811873779,0.803103523,0.589033297,0.850672304,0.513829802,0.138946513,0.009573856,0.32214694,-0.068853589,NA,cluster_vol.z11,11
1129_1334_blob_1006,0.829005249,0.188451393,0.460976041,0.393485801,-0.227394134,0.290779968,0.014357978,-0.019486019,0.312525903,-0.148528996,0.240192558,0.798793818,0.785943462,0.629006301,0.626200492,0.450587745,0.436348765,-0.033253784,0.292874578,-0.097768788,NA,cluster_vol.z11,11
1129_1334_blob_1020,0.622691002,0.686453861,0.52147365,0.665029676,-0.34833436,0.189470365,0.595615822,-0.098058616,0.545558338,-0.09243375,0.728764263,0.731668755,0.664118461,0.652933733,0.650015409,0.708309434,0.432142068,0.463366239,0.62562726,0.065376862,NA,cluster_vol.z11,11
1129_1334_blob_1021,0.469045148,0.266455018,0.28855967,0.087583499,-0.138200461,0.018470995,-0.053186333,-0.036184892,0.133883205,-0.074493341,0.285518492,0.363655788,0.199443809,0.275686285,0.103944159,0.302836494,0.01804438,0.121427449,0.157526318,-0.017729629,NA,cluster_vol.z11,11
1129_1334_blob_1043,0.795554402,0.258708501,0.623919919,0.077018793,-0.135206339,0.174032076,-0.102474523,0.119238205,0.34195885,-0.139378475,0.300192541,0.69782542,0.692856946,0.437406181,0.484444048,0.567289452,0.051731072,0.032640787,0.112185116,-0.077694363,NA,cluster_vol.z11,11
1129_1334_blob_1050,0.47671111,0.221489259,0.348982872,0.076222139,-0.047499786,-0.023008267,-0.065861556,0.290172913,0.203332662,-0.110817932,0.24709675,0.38854973,0.30108483,0.237869443,0.150088532,0.419269919,-0.050147295,0.060683868,0.072656132,-0.042366101,NA,cluster_vol.z11,11
1129_1334_blob_1054,0.728239832,0.455628415,0.591472561,0.415512314,-0.174649297,0.326707179,0.227048328,0.048695484,0.655220483,0.060182134,0.49268502,0.840502094,0.741421451,0.629215258,0.745403966,0.574992373,0.209519429,0.12962579,0.390685719,0.000667348,NA,cluster_vol.z11,11
1129_1334_blob_1067,0.921970429,0.409449609,0.663554034,0.552594787,-0.142173347,0.222655406,0.223995617,0.074022632,0.512749767,-0.1027741,0.458516805,0.932494875,0.871767142,0.749254099,0.734955099,0.762375112,0.335276613,0.043202322,0.367122728,0.055372569,NA,cluster_vol.z11,11
1129_1334_blob_1068,0.718861434,0.324861719,0.550946377,0.105915704,-0.150829141,0.11330396,-0.076592582,0.094018581,0.317824056,-0.110692697,0.358499595,0.624276244,0.519941669,0.431499336,0.366688678,0.522572344,0.015057972,0.092355615,0.168836779,-0.045999374,NA,cluster_vol.z11,11
1129_1334_blob_1070,0.424051236,0.309488226,0.271704962,0.249306233,-0.209438784,0.019794064,0.099716862,-0.097371805,0.189700359,-0.070725438,0.33431355,0.377829198,0.228437412,0.321393923,0.132646173,0.332407141,0.160876459,0.140734685,0.222079433,-0.019227443,NA,cluster_vol.z11,11
1129_1334_blob_1073,0.734738343,0.341938319,0.442356099,0.537519377,-0.164182117,0.222688478,0.131057655,0.11315885,0.476326023,-0.043909713,0.376792478,0.766940937,0.579143472,0.689831652,0.547883142,0.4490888,0.457693479,0.015401273,0.47838166,-0.027464218,NA,cluster_vol.z11,11
1129_1334_blob_1080,0.784037098,0.407001652,0.601043573,0.409792203,-0.143146338,0.374682152,0.146499534,0.052036415,0.637117322,0.034101749,0.450319317,0.879992004,0.854431932,0.617768176,0.775213488,0.575639525,0.25360544,0.108949352,0.33253473,-0.033558193,NA,cluster_vol.z11,11
1129_1334_blob_1104,0.469045148,0.266455018,0.28855967,0.087583499,-0.138200461,0.018470995,-0.053186333,-0.036184892,0.133883205,-0.074493341,0.285518492,0.363655788,0.199443809,0.275686285,0.103944159,0.302836494,0.01804438,0.121427449,0.157526318,-0.017729629,NA,cluster_vol.z11,11
1129_1334_blob_1105,0.6476609,0.404624411,0.450296273,0.614816507,-0.329233685,0.233933044,0.357850622,-0.173048831,0.405284341,-0.083076047,0.453224531,0.704914268,0.576859425,0.685224731,0.507826599,0.532791102,0.462999013,0.14359094,0.47873757,-0.004434705,NA,cluster_vol.z11,11
1129_1334_blob_1117,0.882513256,0.470105319,0.685855471,0.524956371,-0.071747436,0.289037412,0.214439515,0.125122631,0.67758556,0.018583366,0.510052908,0.955858801,0.921639302,0.742972741,0.79777725,0.723084847,0.305911782,0.073382144,0.36357676,0.044285438,NA,cluster_vol.z11,11
1129_1334_blob_1130,0.786899789,0.199422951,0.593381516,0.076957989,-0.11544265,0.171045263,-0.124605889,0.123759194,0.276589395,-0.164850631,0.244863487,0.657819682,0.649513771,0.382756434,0.411899441,0.537128543,0.068738875,0.010175737,0.072941079,-0.100624939,NA,cluster_vol.z11,11
1129_1334_blob_1143,0.469045148,0.266455018,0.28855967,0.087583499,-0.138200461,0.018470995,-0.053186333,-0.036184892,0.133883205,-0.074493341,0.285518492,0.363655788,0.199443809,0.275686285,0.103944159,0.302836494,0.01804438,0.121427449,0.157526318,-0.017729629,NA,cluster_vol.z11,11
1129_1334_blob_1146,0.742501178,0.48203805,0.588685316,0.459166339,-0.158351934,0.348356085,0.178940657,0.111253385,0.697021013,0.020940465,0.517216429,0.867800095,0.788015506,0.743639734,0.785181379,0.575407506,0.269025254,0.084462504,0.44169474,-0.011556735,NA,cluster_vol.z11,11
1129_1334_blob_1148,0.801616766,0.332925885,0.547808084,0.404896578,-0.065913462,0.358400692,0.085683996,0.067855049,0.596839864,0.02588561,0.369185042,0.851779949,0.83298965,0.60864185,0.710363493,0.506539467,0.369993444,0.025499968,0.318958694,-0.068129878,NA,cluster_vol.z11,11
1129_1334_blob_1150,0.770478959,0.522576452,0.500435385,0.378326362,-0.02541742,0.297313373,0.136197965,0.193416045,0.681810004,-0.043033521,0.548565928,0.838688082,0.804860452,0.685280717,0.662336545,0.686797002,0.280823638,0.210752213,0.38132339,0.114395323,NA,cluster_vol.z11,11
1129_1334_blob_1154,0.848904122,0.347398222,0.513671253,0.474557316,-0.279952709,0.204026976,0.17788775,-0.054941389,0.375591838,-0.118198136,0.397075465,0.80178677,0.718487666,0.592950232,0.5529273,0.515080016,0.475202798,0.087167986,0.360750613,-0.059179908,NA,cluster_vol.z11,11
1129_1334_blob_1163,0.613244073,0.572313745,0.445549141,0.690975247,-0.517798732,0.300107089,0.564448162,-0.204542411,0.516758365,-0.111337337,0.622838546,0.736430572,0.671695747,0.713137005,0.693206802,0.512700351,0.566207942,0.358959156,0.690958753,0.014470771,NA,cluster_vol.z11,11
1129_1334_blob_1173,0.780157121,0.504272608,0.556932456,0.398408221,-0.296703274,0.186914498,0.184446927,-0.112372378,0.457243111,-0.03017265,0.535121906,0.76516518,0.567555509,0.644013717,0.557083491,0.51140418,0.258205566,0.176249109,0.438233033,0.018428839,NA,cluster_vol.z11,11
1129_1334_blob_1205,0.776260256,0.419071701,0.638692496,0.623015847,-0.273156791,0.289764029,0.339190771,-0.018390912,0.527512365,-0.088940006,0.477070654,0.847261552,0.776849981,0.660960098,0.727891328,0.615353068,0.426677472,0.164639122,0.492696195,-0.031939497,NA,cluster_vol.z11,11
1129_1334_blob_1208,0.504231331,0.255416022,0.345251681,0.08610578,-0.090087154,-0.006427842,-0.064603306,0.166783986,0.186240674,-0.102167407,0.279830398,0.402857715,0.276297003,0.269742248,0.139704281,0.39569487,-0.023684315,0.091079855,0.114339378,-0.034375984,NA,cluster_vol.z11,11
1129_1334_blob_1236,0.837293653,0.25166349,0.619741371,0.289543725,-0.153598423,0.314979912,-0.039971507,0.095058782,0.413205959,-0.105344997,0.299926415,0.804809884,0.753553063,0.585340136,0.634690613,0.537010537,0.184857612,0.000792948,0.238664136,-0.080782651,NA,cluster_vol.z11,11
1129_1334_blob_1324,0.87762512,0.419366083,0.576990851,0.543779088,-0.237966435,0.243026325,0.216574484,0.101023801,0.520964182,-0.108449484,0.47428119,0.897668073,0.812119065,0.700502029,0.692478353,0.655887313,0.377422171,0.071085788,0.406059055,-0.058517363,NA,cluster_vol.z11,11
1129_1334_blob_1362,0.787738314,0.350732053,0.676916043,0.212395913,-0.156668291,0.288439132,-0.000532718,0.073785312,0.516526936,-0.036183558,0.387479599,0.798587793,0.729301837,0.572857033,0.656059841,0.553440368,0.121480851,0.074647336,0.27066611,-0.028271921,NA,cluster_vol.z11,11
1129_1334_blob_1368,0.748207074,0.51309047,0.603618429,0.704261961,-0.303757296,0.418045223,0.376393217,-0.106063026,0.666003277,-0.040903423,0.563445328,0.859711091,0.720845374,0.765463696,0.778707453,0.526649302,0.500517924,0.169913154,0.597291491,0.009040644,NA,cluster_vol.z11,11
1129_1334_blob_1379,0.572777912,0.494216749,0.42748134,0.629210994,-0.159191889,0.269900002,0.421971193,-0.052942882,0.634879629,0.090176711,0.530383983,0.708681329,0.629666464,0.476493066,0.644218933,0.440387134,0.458236243,0.228024809,0.51372238,0.067740336,NA,cluster_vol.z11,11
1129_1334_blob_1390,0.831374575,0.185663825,0.622445844,0.323232229,-0.185448839,0.365331932,-0.018975386,0.081828717,0.432672161,-0.10024378,0.237765981,0.841878589,0.832410261,0.636871215,0.664850327,0.507944021,0.324241451,-0.035640643,0.227698595,-0.103975199,NA,cluster_vol.z11,11
1129_1334_blob_1406,0.590972341,0.472162873,0.452639054,0.640952127,-0.185611549,0.434914766,0.308310018,-0.002326014,0.688738989,0.093704142,0.50597504,0.805802911,0.713920522,0.690426188,0.839493393,0.422429572,0.405771071,0.182834161,0.535215267,0.018986992,NA,cluster_vol.z11,11
1129_1334_blob_1408,0.481535184,0.225985081,0.349968013,0.077578232,-0.052229665,-0.021331268,-0.065988387,0.278164358,0.202315749,-0.110334596,0.251566819,0.391615425,0.29963461,0.242211141,0.149576295,0.41841843,-0.047523962,0.064166177,0.077389676,-0.041681991,NA,cluster_vol.z11,11
