PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,time_start,time_end,time_start_num,,,
0.1162715,0.095090501,0.26051307,0.123316,0.082775213,0.008921715,48:01.6,51:01.5,41694.28,,,
0.13947943,0.14527878,0.2624312,0.10422279,0.030392485,0.013991044,56:01.3,59:01.6,41694.29,,,
0.1405635,0.26383635,0.29969722,0.14204621,0.081188075,0.023537215,00:01.4,03:01.6,41695.25,,,2/25/2014 6:00
0.10160229,0.032484006,0.22473951,0.037958879,0.1013635,0.000931049,08:01.4,11:01.6,41695.26,,,
0.11688264,0.243496,0.26733264,0.14199378,0.10518057,0.022651831,16:01.5,19:01.2,41695.26,,,
0.11812522,0.072702855,0.26691422,0.080367714,0.06811443,0.009588321,24:01.4,27:01.2,41695.27,,,
0.0911595,0.18344028,0.25994736,0.064950287,0.077324145,0.009829614,32:01.5,35:01.3,41695.27,,,
0.14786407,0.26434201,0.2280193,0.12366506,0.10355771,0.016916743,40:01.4,43:01.2,41695.28,,,
0.12914293,0.13310185,0.30061293,0.097966425,0.092200927,0.0220786,48:01.4,51:01.2,41695.28,,,
0.12482315,0.18207623,0.2052155,0.064652286,0.066847086,0.019227907,56:01.7,59:01.5,41695.29,,,
0.15098849,0.22207291,0.15519971,0.048547737,0.046992127,0.013892193,00:01.6,03:01.3,41696.25,,,2/26/2014 6:00
0.13387492,0.27876678,0.14115457,0.044354901,0.001015581,0.012629028,08:01.5,11:01.2,41696.26,,,
0.12555893,0.1951005,0.15900342,0.055274319,0.047648735,0.026808565,16:01.4,19:01.1,41696.26,,,
0.14644179,0.18965536,0.12947185,0.050471775,0.072145075,0.009380315,24:01.3,27:01.1,41696.27,,,
0.13597363,0.29727608,0.12482422,0.046184015,0.050304022,0.007108529,32:01.5,35:01.3,41696.27,,,
0.11092558,0.24374385,0.14947893,0.046423551,0.066879362,0.010828943,40:01.4,43:01.2,41696.28,,,
0.11558215,0.16793379,0.13961893,0.077942573,0.070930131,0.032450691,48:01.4,51:01.3,41696.28,,,
0.1251595,0.20101592,0.16401277,0.030971223,0.057470623,0.009937714,56:01.2,59:01.5,41696.29,,,
0.088190287,0.25713536,0.10371164,0.067191325,0.064847603,0.031565979,01:10.6,03:00.6,41697.25,,,2/27/2014 6:01
0.06306725,0.46055552,0.038270656,0.045947645,0.35166121,0.079323858,09:10.0,11:00.1,41697.26,,,
0.14126299,0.27242544,0.10985858,1.06E-06,0.031933285,0.010757143,17:10.0,19:00.1,41697.26,,,
0.166658,0.21218614,0.068078898,0.048673142,0.054452714,0.008151515,25:10.0,27:00.1,41697.27,,,
0.17498757,0.2702387,0.11233414,0.00823545,0.038295258,0.013931786,33:10.0,35:00.1,41697.27,,,
0.16940407,0.23928186,0.121306,0.032771766,0.044852603,0.019658392,41:10.4,43:00.1,41697.28,,,
0.2341785,0.15734021,0.095986925,0.063045874,0.052051511,0.015287743,49:10.4,51:00.1,41697.28,,,
0.23431429,0.32121879,0.12465514,0.010683135,0.012837635,0.024758784,57:10.4,59:00.1,41697.29,,,
0.12347214,0.12337328,0.2078688,2.28E-07,0.037156656,0.004273736,01:10.2,02:59.9,41698.25,,,2/28/2014 6:01
0.086996637,5.87E-07,0.25672051,0.020196293,0.077189647,0.0107482,09:10.1,10:59.9,41698.26,,,
0.072635286,0.057788763,0.20521964,0.00735305,0.04535377,0.008154129,17:10.9,19:00.6,41698.26,,,
0.049150173,0.045381211,0.13331549,0.0092456,0.016373793,0.003748081,25:10.8,27:00.4,41698.27,,,
0.047770258,0.054198835,0.19048443,1.22E-06,0.028419228,0.001350252,33:10.9,35:00.5,41698.27,,,
0.071090966,2.21E-07,0.20894451,0.029620064,0.060008615,0.003394077,41:10.7,43:00.4,41698.28,,,
0.092108428,1.87E-06,0.23854007,0.046860803,0.073615856,0.016144801,49:10.7,51:00.5,41698.28,,,
0.086690426,4.33E-07,0.24403,0.059377696,0.068403043,0.02067665,57:10.6,59:00.4,41698.29,,,
0.12560235,0.073059931,0.25502136,0.086672425,0.087866358,0.03789315,00:01.5,03:01.1,41699.25,,,3/1/2014 6:00
0.12711494,4.91E-07,0.23261249,0.068966515,0.12860744,0.012836057,08:01.3,11:01.0,41699.26,,,
0.12247343,0.18125264,0.25776473,0.087749571,0.089073285,0.028083542,24:01.2,27:00.8,41699.27,,,
0.12010793,0.081867643,0.26615328,0.077345498,0.13211386,0.016469993,32:01.3,35:01.0,41699.27,,,
0.16126549,0.14349315,0.25268599,0.11822022,0.080638215,0.026183521,40:01.2,43:01.0,41699.28,,,
0.17140329,0.078249358,0.31195399,0.15229671,0.10628121,0.031658735,48:01.2,51:01.0,41699.28,,,
0.15055221,0.019205065,0.32561749,0.15770172,0.11698306,0.026679821,56:01.1,59:01.4,41699.29,,,
0.045758929,0.14077415,0.04863878,7.80E-08,8.84E-08,0.016347643,00:01.3,03:01.4,41700.25,,,3/2/2014 6:00
0.043199107,0.10794993,0.026203064,0.020270135,0.004900345,8.42E-07,08:01.7,11:01.3,41700.26,,,
0.058860023,0.058019396,0.048512217,0.017751414,0.027008977,4.38E-07,16:01.6,19:01.2,41700.26,,,
0.057500366,0.13079414,3.01E-07,0.004410692,0.034040563,3.13E-08,24:01.5,27:01.1,41700.27,,,
0.048631627,0.19476756,0.015606336,0.022907879,4.65E-07,0.021294164,32:01.5,35:01.2,41700.27,,,
0.057590034,0.10275329,0.061065532,0.010701986,0.017725129,0.005005891,40:01.4,43:01.1,41700.28,,,
0.050010569,0.27153429,0.025335444,5.42E-07,1.51E-06,0.009439058,48:01.7,51:01.4,41700.28,,,
0.056155644,0.19057387,0.044513267,0.005345367,0.031677756,0.006769076,56:01.5,59:01.2,41700.29,,,
0.14634636,0.20518993,0.14630193,0.05429874,0.070968151,0.014148463,00:01.2,03:01.0,41701.25,,,3/3/2014 6:00
0.13346271,0.21177928,0.14620064,0.071424961,0.050304819,0.015574171,08:01.1,11:00.9,41701.26,,,
0.12812464,0.24392407,0.15465149,0.05262376,0.079770572,0.020323329,16:01.2,19:01.0,41701.26,,,
0.14521521,0.036096979,0.17617607,0.058986522,0.060669478,0.022758929,24:01.4,27:01.1,41701.27,,,
0.13197599,0.32578978,0.099746577,0.10014199,0.14737621,0.043865386,32:01.2,35:01.0,41701.27,,,
0.12551257,0.25831473,0.095291428,0.07070604,0.10417742,0.033953886,40:01.2,43:01.0,41701.28,,,
0.13329543,0.18833643,0.16587442,0.076730505,0.071472786,0.023581835,48:01.0,51:00.9,41701.28,,,
0.14202929,0.16267172,0.15661335,0.059442509,0.030462971,0.017583158,56:01.1,59:01.0,41701.29,,,
0.29165265,0.22574878,0.18119986,0.19979601,0.21932071,0.10022099,00:01.3,03:01.6,41702.25,,,3/4/2014 6:00
0.358996,0.14683571,0.14471829,0.19446744,0.19277807,0.079694569,08:01.7,11:01.4,41702.26,,,
0.29888064,0.24041192,0.14348607,0.18087105,0.20401178,0.07444679,16:01.6,19:01.4,41702.26,,,
0.30947071,0.16108708,0.14669994,0.20673379,0.20393366,0.072235361,24:01.7,27:01.5,41702.27,,,
0.30411023,0.22659837,0.16836064,0.19888222,0.15269658,0.086694069,32:01.7,35:01.5,41702.27,,,
0.28404164,0.24525815,0.16669357,0.16378486,0.16268136,0.063186966,40:01.7,43:01.6,41702.28,,,
0.33617136,0.20185943,0.17965251,0.16425343,0.14617722,0.058818661,48:01.5,51:01.4,41702.28,,,
0.33868548,0.22348373,0.11103258,0.22635064,0.15300728,0.077680431,56:01.6,59:01.5,41702.29,,,
0.10791036,0.18480013,0.25162134,0.096313648,0.18586472,0.082424216,00:01.6,03:01.4,41703.25,,,3/5/2014 6:00
0.13258913,0.21043593,0.24396692,0.095096573,0.17070892,0.077264644,08:01.3,11:01.6,41703.26,,,
0.10983943,0.257891,0.21792208,0.13859528,0.22508572,0.086913005,16:01.6,19:01.3,41703.26,,,
0.14225207,0.22230773,0.20764464,0.090529218,0.18804492,0.074648857,24:01.3,27:01.2,41703.27,,,
0.12593564,0.30587623,0.16381079,0.15087308,0.14453728,0.079720572,32:01.6,35:01.4,41703.27,,,
0.12386636,0.30063477,0.20557365,0.093017645,0.16165864,0.064432539,40:01.7,43:01.5,41703.28,,,
0.1234955,0.26731578,0.19399428,0.13736121,0.17745563,0.070229091,48:01.4,51:01.3,41703.28,,,
0.14154778,0.37036288,0.18907844,0.14409943,0.1676245,0.079755716,56:01.4,59:01.3,41703.29,,,
0.10808057,6.63E-07,0.15446793,0.066310592,0.060330242,0.028887713,00:01.4,03:00.9,41704.25,,,3/6/2014 6:00
0.10497193,0.173234,0.13160157,0.044549294,0.054241564,0.024451029,08:01.1,11:01.6,41704.26,,,
0.11209986,0.090013072,0.13011771,0.00799675,0.088153139,0.019183384,16:01.4,19:01.6,41704.26,,,
0.11174714,0.10547536,0.13537706,0.023542393,0.067797184,0.038147584,24:01.2,27:00.8,41704.27,,,
0.086455859,4.23E-07,0.16463371,0.032270286,0.044198129,0.026598671,32:01.1,35:00.9,41704.27,,,
0.086570352,0.083170004,0.11503307,0.033694644,0.087300785,0.022478607,40:01.4,43:01.0,41704.28,,,
0.10084008,0.14561942,0.12825808,0.056074459,0.071704932,0.025653744,48:01.4,51:01.0,41704.28,,,
0.10989929,0.2037262,0.15044443,0.034853142,0.11530899,0.028319936,56:01.4,59:01.1,41704.29,,,
0.027265692,0.189804,0.05880985,0.015705006,0.11575072,0.019775314,00:01.5,03:01.1,41706.25,,,3/8/2014 6:00
0.022989344,0.059066899,0.074136212,0.045705102,0.040481877,0.012841829,08:01.5,11:01.0,41706.26,,,
0.042404756,0.13095114,0.078745857,0.050520338,0.079902925,0.039496306,16:01.4,19:01.0,41706.26,,,
0.044721812,0.10204785,0.04634231,0.026776243,0.024036506,0.003446934,24:01.3,27:00.9,41706.27,,,
0.042304847,0.010256058,0.053152539,0.099382646,0.086453855,0.073867217,32:01.4,35:01.0,41706.27,,,
0.017614929,2.25E-07,0.072325498,0.20316729,0.097205214,0.037375208,40:01.4,43:01.0,41706.28,,,
0.000592026,6.03E-07,0.084588073,0.26451114,0.085542433,0.03598211,48:01.1,51:01.2,41706.28,,,
0.040703129,0.029855235,0.055383403,0.18863828,0.040626641,0.030788278,56:01.5,59:01.1,41706.29,,,
0.19629329,0.61096412,0.033889357,0.075360499,0.19094744,0.13116443,00:01.1,03:01.3,41707.25,,,3/9/2014 6:00
0.22086577,0.2750285,0.10183565,0.088315859,0.18707657,0.15746436,08:01.2,11:01.0,41707.26,,,
0.21726257,0.22804086,0.12890072,0.077640072,0.167899,0.090200856,16:01.1,19:00.9,41707.26,,,
0.27412999,0.31631249,0.11064693,0.055663787,0.16375907,0.060762554,24:01.1,27:01.0,41707.27,,,
0.19857036,0.41664314,0.057537589,0.097416855,0.20815557,0.14127122,32:01.2,35:01.6,41707.27,,,
0.21040887,0.4200643,0.082937784,0.032416329,0.17670965,0.10542308,40:01.3,43:01.2,41707.28,,,
0.21582471,0.45330098,0.060849063,0.080071144,0.25045335,0.14993672,48:01.2,51:01.1,41707.28,,,
0.22376628,0.2384325,0.10532965,0.056037642,0.17137665,0.12096507,56:01.2,59:01.1,41707.29,,,
0.40796807,0.23515522,0.15828107,0.61263865,0.34648266,0.12048642,00:01.1,03:01.0,41708.25,,,3/10/2014 6:00
0.37842202,0.26954764,0.12838443,0.48949471,0.37138313,0.14097178,08:01.3,11:01.3,41708.26,,,
0.48725519,0.42606801,0.18116736,0.15893579,0.19163685,0.092336141,16:01.3,19:01.1,41708.26,,,
0.47512671,0.53856933,0.16415113,0.103509,0.22072206,0.068406321,32:01.1,35:01.1,41708.27,,,
0.47595301,0.5906167,0.16500343,0.10016742,0.24927193,0.072716072,40:01.3,43:01.3,41708.28,,,
0.5428741,0.47649583,0.18579543,0.088402428,0.18757059,0.080735713,48:01.3,51:00.9,41708.28,,,
0.57155198,0.44280627,0.17125635,0.12461022,0.21955407,0.06253206,56:01.3,59:01.3,41708.29,,,
0.50488061,0.50752163,0.20917913,0.16025314,0.25641543,0.066715091,00:01.5,03:01.6,41709.25,,,3/11/2014 6:00
0.55562443,0.44518301,0.18492149,0.145135,0.20686285,0.056834467,08:01.4,11:01.6,41709.26,,,
0.5199399,0.44670314,0.19589244,0.11053878,0.22239542,0.084928498,16:01.3,19:01.2,41709.26,,,
0.58013117,0.3875623,0.20970827,0.13244279,0.2286415,0.060828563,24:01.3,27:01.9,41709.27,,,
0.54766303,0.42138222,0.1758282,0.13744621,0.22923207,0.082710356,32:01.5,35:01.3,41709.27,,,
0.55392981,0.43632686,0.173044,0.115108,0.24887815,0.10023729,40:01.3,43:01.2,41709.28,,,
0.53105026,0.35569543,0.257521,0.13544878,0.20404492,0.082839496,48:01.2,51:01.5,41709.28,,,
0.5197919,0.36115703,0.25135663,0.17511593,0.19531514,0.07925614,56:01.5,59:01.3,41709.29,,,
1.40E-07,0.12265679,0.2383192,0.21921015,0.16476528,0.16601144,00:01.4,03:01.0,41711.25,,,3/13/2014 6:00
0.018186171,0.071470216,0.18069921,0.18390849,0.19655849,0.12590678,08:01.4,11:01.0,41711.26,,,
0.023580857,2.91E-07,0.17399135,0.146562,0.11476157,0.19145599,16:01.2,19:01.3,41711.26,,,
1.68E-07,0.077891,0.22474836,0.16467835,0.23493643,0.14070892,24:01.5,27:01.1,41711.27,,,
0.033266678,0.11961443,0.18740444,0.19762465,0.14071314,0.15376657,32:01.3,35:00.9,41711.27,,,
0.012051886,0.23864686,0.1695265,0.14173058,0.14944942,0.12747486,40:00.9,43:01.2,41711.28,,,
0.028603606,0.18502121,0.16137214,0.092347711,0.15663429,0.12661549,48:01.2,51:01.4,41711.28,,,
0.012350786,0.033390991,0.17327486,0.081111856,0.34607294,0.24077292,56:01.1,59:00.8,41711.29,,,
0.12209579,0.14100522,0.24309735,0.08145193,0.16307057,0.062969588,00:01.1,03:00.8,41712.25,,,3/14/2014 6:00
0.1252345,0.0223138,0.23100893,0.17464693,0.19744343,0.062277541,08:01.0,11:00.8,41712.26,,,
0.144931,0.005029926,0.33424971,0.16738763,0.19932421,0.10641865,16:01.2,19:00.9,41712.26,,,
0.19878516,3.24E-07,0.36106262,0.19510651,0.21470284,0.099819645,24:01.2,27:01.3,41712.27,,,
0.17521721,0.33377865,0.32959041,0.29584771,0.37878659,0.15820549,32:01.2,35:01.3,41712.27,,,
0.23606358,0.10552136,0.38324156,0.200656,0.25555107,0.14461392,40:01.0,43:00.8,41712.28,,,
0.32066613,0.24741507,0.34448314,0.23987158,0.21762335,0.10293986,48:01.2,51:00.9,41712.28,,,
0.39633086,0.21398807,0.33585742,0.18831885,0.16080014,0.11201114,56:01.3,59:00.9,41712.29,,,
0.31182599,0.079002284,0.31241199,0.063105591,0.12147036,0.01343295,01:10.5,03:00.8,41713.25,,,3/15/2014 6:01
0.34266043,0.30818629,0.24734308,0.082268856,0.053118955,0.020372914,09:10.5,11:00.8,41713.26,,,
0.35488006,0.09284886,0.31354037,0.048613299,0.12639585,0.010377043,17:10.5,19:00.8,41713.26,,,
0.33920434,0.10782629,0.38750359,0.065531321,0.085033357,0.006064846,25:10.6,27:00.8,41713.27,,,
0.39810446,0.033099335,0.37684557,0.057183843,0.082779072,0.02925645,33:10.5,35:00.8,41713.27,,,
0.36658186,0.093413219,0.36230028,0.065745369,0.096285857,0.016115507,41:10.3,43:00.1,41713.28,,,
0.4329873,0.27563551,0.33409029,0.021586843,0.08552257,0.021996858,49:10.5,51:00.8,41713.28,,,
0.39965042,0.18350387,0.3325935,0.1470885,0.24441242,0.014188714,57:10.4,59:00.7,41713.29,,,
0.23040314,0.055062585,0.39383334,0.05756937,0.11381286,0.054966692,00:01.2,03:01.2,41714.25,,,3/16/2014 6:00
0.22104099,0.019599,0.38224038,0.055363536,0.16235393,0.047053244,08:01.4,11:01.4,41714.26,,,
0.22851244,1.50E-06,0.38245496,0.055265188,0.16877143,0.045092255,16:01.2,19:00.8,41714.26,,,
0.22543772,0.16362222,0.34715015,0.045253444,0.11202651,0.050934728,24:01.3,27:00.8,41714.27,,,
0.19749443,0.096099928,0.38462433,0.056219496,0.11970536,0.046686422,32:01.3,35:00.8,41714.27,,,
0.17882085,0.23820971,0.34684542,0.024696385,0.18676879,0.087850496,40:01.1,43:01.1,41714.28,,,
0.22826472,0.048950486,0.37880093,0.016706971,0.11597986,0.037198249,48:01.1,51:01.0,41714.28,,,
0.20775129,0.11733421,0.35885665,0.03042653,0.14800493,0.030682486,56:01.2,59:01.2,41714.29,,,
0.6144979,0.47171465,0.582816,0.27030256,0.36256057,0.092993222,00:01.3,03:01.3,41715.25,,,3/17/2014 6:00
0.63132471,0.46550226,0.62661856,0.17431615,0.23498435,0.072591074,08:01.0,11:00.9,41715.26,,,
0.6685667,0.34366113,0.60827368,0.17213108,0.24471293,0.059580628,16:01.0,19:01.3,41715.26,,,
0.67658776,0.35467085,0.60902393,0.18339157,0.23536578,0.04729148,24:00.9,27:00.9,41715.27,,,
0.63596481,0.51032716,0.58136636,0.13107386,0.23022437,0.051042512,32:01.4,35:00.9,41715.27,,,
0.64459014,0.57837242,0.57778323,0.14580628,0.26310471,0.049057044,40:01.4,43:00.9,41715.28,,,
0.65910679,0.62324131,0.56851751,0.16193593,0.24694422,0.053703886,48:01.4,51:01.3,41715.28,,,
0.7007305,0.3455672,0.5935545,0.18827194,0.27956414,0.090882927,56:01.3,59:00.8,41715.29,,,
0.31328493,0.17482121,0.65071064,0.57398105,0.30742064,0.17139015,00:01.4,03:00.9,41716.25,,,3/18/2014 6:00
0.29514584,0.120106,0.67628169,0.47687593,0.32515559,0.13351086,08:01.0,11:01.0,41716.26,,,
0.28270665,0.22379637,0.65423733,0.35317329,0.28112608,0.15756144,16:01.0,19:01.1,41716.26,,,
0.28146401,0.13853292,0.6595341,0.23414478,0.22235672,0.10670458,24:01.4,27:00.9,41716.27,,,
0.27507457,0.069173753,0.58671135,0.13015814,0.24734521,0.36300179,32:01.1,35:01.1,41716.27,,,
0.18349279,0.11291779,0.44027981,0.10208008,0.12354694,0.040482,40:01.1,43:01.1,41716.28,,,
0.13785386,0.011165735,0.32837287,0.061067369,0.10000493,0.033315573,48:01.4,51:01.0,41716.28,,,
0.1165515,0.030349365,0.33418748,0.026904728,0.092765436,0.039852742,56:01.5,59:01.1,41716.29,,,
0.23669457,0.14123686,0.094251215,0.03356868,0.037387915,0.031648122,00:01.2,03:00.9,41717.25,,,
0.19447456,0.23116793,0.058331836,0.073349997,0.086703859,0.031637002,08:01.1,11:00.9,41717.26,,,
0.18362835,0.024905877,0.12420165,0.043897886,0.092335716,0.016979257,16:01.2,19:00.9,41717.26,,,
0.17190786,0.12738092,0.106257,0.046196293,0.05779973,0.042470772,24:01.2,27:00.9,41717.27,,,
0.19914408,0.094180852,0.084004432,0.059315909,0.077500284,0.023575177,32:01.3,35:01.0,41717.27,,,
0.20674065,8.81E-07,0.13839351,0.043124959,0.11017221,0.018861637,40:01.3,43:01.0,41717.28,,,
0.20966163,0.030198757,0.13353479,0.071067952,0.08271157,0.03644285,48:01.3,51:01.0,41717.28,,,
0.12339578,0.00156417,0.073428147,0.047097042,0.040540136,0.007282871,56:01.4,59:01.1,41717.29,,,
0.075015791,0.098149858,0.20524757,0.13234764,0.082972355,0.040930655,00:01.0,03:00.8,41718.25,,,
0.046387587,0.079878002,0.17611164,0.11211671,0.039982501,0.01073185,08:01.3,11:01.1,41718.26,,,
0.035036735,0.28858,0.16869672,0.086203642,0.14550643,0.11980457,16:01.2,19:01.0,41718.26,,,
0.066741414,3.17E-07,0.20453706,0.13007908,0.033987835,0.018081449,24:00.9,27:00.8,41718.27,,,
0.074049003,0.10308,0.21349201,0.031360421,0.042479422,0.009024557,32:01.2,35:01.1,41718.27,,,
0.052786011,0.21165656,0.20622958,0.06893976,0.048535652,0.032677308,40:01.0,43:00.9,41718.28,,,
0.10082893,7.09E-07,0.22887315,0.096232072,0.042328112,0.025185078,48:01.0,51:00.6,41718.28,,,
0.098288499,0.15548557,0.1812167,0.033664607,0.058244258,0.005464374,56:01.2,59:01.1,41718.29,,,
0.17205964,0.36990407,0.19195378,0.10986564,0.11450943,0.057394829,08:01.1,11:00.9,41719.26,,,
0.19450079,0.32263395,0.18176728,0.07260564,0.055903569,0.022057679,16:01.0,19:00.7,41719.26,,,
0.12854794,0.2455782,0.13800378,0.066282533,0.067376651,0.014757228,24:01.2,27:01.3,41719.27,,,
0.13518406,0.17247614,0.11039207,0.07643307,0.048062172,0.023555879,32:01.1,35:00.8,41719.27,,,
0.11476129,0.25848043,0.10272964,0.062223118,0.030407857,0.02907235,40:01.2,43:01.0,41719.28,,,
0.11416529,0.18155436,0.10146729,0.03593035,0.063583016,0.019342463,48:01.0,51:00.8,41719.28,,,
0.089988932,0.24074893,0.078025714,0.013995151,0.052384883,0.021822721,56:01.1,59:00.9,41719.29,,,
0.045015313,2.78E-07,0.24864644,0.00914145,0.11081728,0.027259078,00:01.3,03:01.2,41720.25,,,
0.036787059,1.20E-06,0.28176987,0.049278677,0.11249528,0.027093621,08:01.1,11:01.1,41720.26,,,
0.04338998,2.34E-07,0.25708142,0.014862785,0.086064853,0.037977953,16:01.0,19:01.0,41720.26,,,
0.049033497,2.21E-06,0.25490779,0.037860051,0.086948998,0.04087355,24:01.1,27:01.1,41720.27,,,
0.018353336,0.072593071,0.22994177,0.036983728,0.08669921,0.034448884,32:01.2,35:01.2,41720.27,,,
0.041136187,2.43E-07,0.24958284,0.046784505,0.10027806,0.030436993,40:01.1,43:01.1,41720.28,,,
0.023705028,0.18992771,0.23462008,0.076585427,0.14827521,0.063463345,48:01.1,51:01.1,41720.28,,,
0.027199343,0.11440865,0.2117143,0.033245172,0.12624928,0.027766842,56:01.1,59:01.2,41720.29,,,
0.14657307,0.25462693,0.11743329,0.028259842,0.029436002,0.018442601,01:11.0,03:00.6,41721.25,,,
0.15613729,0.19973607,0.12410564,0.006877067,0.028886558,0.014203058,09:10.9,11:00.6,41721.26,,,
0.10592421,0.22220914,0.16024221,0.02040278,0.024449242,0.022432115,17:10.2,19:00.1,41721.26,,,
0.13976151,0.124913,0.17080685,0.053897515,0.088972144,0.042656302,25:10.1,27:00.0,41721.27,,,
0.10853993,0.15670092,0.16357657,0.03268018,0.064160064,0.026791729,33:10.1,35:00.0,41721.27,,,
0.12254479,9.78E-06,0.16687486,0.069505043,0.10698021,0.034243051,41:10.2,43:00.1,41721.28,,,
0.10093699,0.21283449,0.1441195,0.067726068,0.057414237,0.031895045,49:10.7,51:00.6,41721.28,,,
0.090010568,0.24982093,0.045237083,0.034717809,0.38211206,0.16747893,57:10.3,59:00.3,41721.29,,,
0.051486108,2.08E-07,0.10768344,0.021767907,0.059418306,0.019646307,00:01.4,03:00.9,41722.25,,,
0.038098995,0.134334,0.086599074,0.046999317,0.017978314,0.009203307,08:01.2,11:00.8,41722.26,,,
0.037580248,1.96E-06,0.14516829,0.036248907,0.056064028,0.003997786,16:01.0,19:01.1,41722.26,,,
0.058756363,3.18E-07,0.12750286,0.018566327,0.05987278,0.008235307,24:01.1,27:01.2,41722.27,,,
0.066928886,0.15731728,0.13560599,0.014304593,4.09E-08,1.47E-08,32:01.3,35:00.9,41722.27,,,
0.022637963,0.16526328,0.12942035,0.028849741,0.086389363,0.025860529,40:01.3,43:00.9,41722.28,,,
0.030732621,0.24078971,0.13364522,0.051114425,0.046475593,0.026142785,48:01.0,51:01.2,41722.28,,,
0.02881,0.16932772,0.11957035,0.016622435,0.042086408,0.048296142,56:01.3,59:00.9,41722.29,,,
0.024922023,1.08E-06,0.11328272,0.056588728,0.025513072,4.25E-08,00:01.1,03:01.2,41723.25,,,
0.007331543,2.71E-07,0.098526359,0.04186438,0.090905137,0.016964385,08:01.1,11:01.2,41723.26,,,
0.022408448,0.061574638,0.10250158,0.022710314,0.021653257,0.006892303,16:01.4,19:01.1,41723.26,,,
0.019017471,1.25E-06,0.096039355,0.049535807,0.060532909,0.026358206,24:01.0,27:01.2,41723.27,,,
2.17E-08,5.25E-07,0.11026686,0.064685807,0.098397784,0.16747157,32:01.4,35:01.0,41723.27,,,
0.005131725,0.043844663,0.10967243,0.07445436,0.096586071,0.016963864,40:00.9,43:00.9,41723.28,,,
0.017177107,5.10E-07,0.098075144,0.050226372,0.028237501,0.0177195,48:01.1,51:00.9,41723.28,,,
0.003647013,0.13950856,0.10425714,3.03E-07,0.049432352,0.017882207,56:01.1,59:01.4,41723.29,,,
0.16762079,0.24475949,0.64630771,0.094230928,0.26921135,0.073698357,00:01.1,03:01.2,41724.25,,,
0.17786236,0.074306361,0.73749924,0.12107164,0.26642814,0.094841145,08:01.1,11:00.9,41724.26,,,
0.13444686,0.17483057,0.78523642,0.14584692,0.23819064,0.078331858,16:01.2,19:01.4,41724.26,,,
0.21512443,0.08574079,0.78707355,0.13387142,0.27004349,0.087226145,24:01.1,27:00.9,41724.27,,,
0.18907958,0.17400493,0.83788639,0.15028237,0.25023171,0.083273284,32:01.0,35:00.8,41724.27,,,
0.20396249,0.20179515,0.80410713,0.14314978,0.20410815,0.1319795,40:01.2,43:01.0,41724.28,,,
0.19011542,0.12941729,0.76210499,0.1123895,0.25023857,0.065481521,48:01.2,51:01.0,41724.28,,,
