PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,PMF_total,time_start,time_end,time_start_num
2.4867618,2.3175924,0.057508066,0.25601628,0.20027964,0.029901935,5.348060114,24:01.5,27:01.5,41886.52
2.3203549,2.3194051,0.18515876,0.21229437,0.1868037,0.005254024,5.229270869,32:01.5,35:01.5,41886.52
2.2970965,2.4408879,0.16721974,0.11233308,0.19785108,3.62E-07,5.215388682,48:01.4,51:01.5,41886.53
2.2135847,2.3656423,0.10208245,0.13557588,0.21060024,0.01679015,5.044275692,56:01.5,59:01.6,41886.54
2.2249765,2.3216302,0.15040559,0.18179233,0.18903893,1.55E-07,5.067843786,04:01.4,07:01.5,41886.54
2.3784761,2.411572,0.28361776,0.21632412,0.1930901,0.03425302,5.517333124,12:01.4,15:01.5,41886.55
2.1251493,2.0695481,0.24803691,0.35695481,0.13317053,0.008382279,4.941241909,20:01.7,23:01.4,41886.56
2.1966438,2.1670055,0.13394266,0.20332845,0.16029499,0.002599442,4.863814915,28:01.5,31:01.3,41886.56
2.1420999,2.2223043,0.21029842,0.10772564,0.18589725,0.006868364,4.875193873,36:01.5,39:01.7,41886.57
2.1280348,2.0693538,0.25131422,0.20047322,0.15169546,0.006539763,4.807411314,44:01.8,47:01.4,41886.57
2.0325842,2.3454707,0.15622839,0.032992236,0.20958802,0.00337584,4.780239348,52:01.6,55:01.7,41886.58
2.1155589,2.283977,0.35282871,5.70E-07,0.21399826,0.032142624,4.998506058,00:01.6,03:01.7,41886.58
1.8469082,2.1161397,0.47614652,0.20791063,0.19573753,0.065120555,4.90796309,08:01.4,11:01.5,41886.59
1.8252951,2.0504,0.34910595,0.36546499,0.14500642,0.0094867,4.744759167,16:01.7,19:01.4,41886.59
1.7623076,2.0789199,0.50267035,0.3111771,0.16863818,0.04974946,4.873462629,24:01.7,27:01.4,41886.60
1.8919537,2.0561869,0.53379363,0.43630975,0.17639898,0.093924858,5.18856784,32:01.7,35:01.4,41886.61
1.7781166,2.0845351,0.73724592,0.36826846,0.20400007,0.11414436,5.286310516,40:01.8,43:01.5,41886.61
1.6782957,1.8312047,1.243766,0.55522686,0.24317074,0.14435062,5.696014553,48:01.5,51:01.7,41886.62
1.8856229,2.1985211,1.183764,0.45721591,0.37670591,0.2406735,6.342503294,56:01.7,59:01.5,41886.62
2.2332685,2.9885116,1.2239735,0.84740973,0.44590202,0.35589513,8.094960451,04:01.5,07:01.7,41886.63
2.0533972,2.961129,1.4739938,0.50963062,0.60692859,0.36564976,7.970728874,12:01.6,15:01.8,41886.63
2.2623942,2.8145816,1.6890252,0.53431654,0.71217567,0.47641215,8.48890534,20:01.7,23:01.5,41886.64
2.0893857,3.0622885,1.2222438,0.74366057,0.26195443,0.230601,7.61013405,28:01.8,31:01.6,41886.64
2.1553671,3.0864501,1.1124407,0.39797655,0.29440773,0.21603571,7.262677923,36:01.6,39:01.5,41886.65
2.30282,3.1805971,1.2977548,6.09E-06,0.48977613,0.34558284,7.616536866,44:01.7,47:01.6,41886.66
2.30673,3.2332914,1.4117367,0.034425385,0.55465496,0.31926686,7.860105343,52:01.7,55:01.6,41886.66
2.2787499,3.1051486,1.4809357,0.28884184,0.53941345,0.3824217,8.075511187,00:01.7,03:01.5,41886.67
2.1359529,2.8918829,1.43687,0.26401114,0.41222772,0.34603328,7.486977965,08:01.7,11:01.6,41886.67
1.99977,2.4858243,2.0027528,0.87266958,0.96343881,0.60809904,8.932554603,16:01.7,19:01.6,41886.68
1.9094043,2.3980486,1.4363686,0.85607654,0.40799099,0.35286972,7.360758752,24:01.6,27:01.6,41886.68
2.0601628,2.5016186,1.5650586,0.47715557,0.4592697,0.36838743,7.431652695,32:01.6,35:01.6,41886.69
1.9855143,2.5229371,1.3708274,0.43023315,0.45591143,0.3742424,7.139665753,40:01.6,43:01.6,41886.69
1.9474443,2.4946156,1.3075156,0.80287957,0.3517873,0.36743113,7.271673501,44:01.5,47:01.6,41886.70
2.0577185,2.4005985,1.279327,0.67026001,0.35908869,0.35712701,7.124119788,48:01.5,51:01.5,41886.70
1.99095,2.3934243,1.1948261,0.64428687,0.2873947,0.41530699,6.926188946,52:01.7,55:01.7,41886.70
1.9768186,2.1008105,1.111225,0.7026971,0.18516408,0.34123459,6.41794987,56:01.7,59:01.7,41886.71
1.8051388,2.1472418,0.88664788,0.81574267,0.1266762,0.31060585,6.092053264,00:01.6,03:01.7,41886.71
1.3227597,1.6663929,0.57695371,0.86847246,0.1020836,0.25148457,4.78814701,01:10.6,03:00.7,41886.75
1.3323461,1.6681843,0.70047385,1.1015754,9.97E-08,0.17426914,4.976848821,17:10.9,19:00.8,41886.76
1.5103285,1.8005586,0.65792215,0.83028018,0.093286611,0.23071742,5.123093463,25:10.8,27:00.8,41886.77
1.4323132,1.8875585,0.58472538,0.44001392,0.15946127,0.30058107,4.804653302,33:10.7,35:00.7,41886.77
1.5021828,1.6338443,0.75873441,0.90840423,0.10286994,0.33546457,5.241500236,41:10.7,43:00.5,41886.78
1.3914473,1.6155443,0.520724,1.1258938,0.13896294,0.26249349,5.055065885,49:10.8,51:01.4,41886.78
1.316687,1.5607558,0.49298298,1.3898154,0.12016439,0.31922615,5.199631803,29:10.7,31:00.6,41886.81
1.1618202,1.6271,0.50732601,1.5089656,0.10201975,0.27042273,5.177654259,37:10.6,39:00.6,41886.82
0.98617584,1.2553841,0.70099545,1.8810111,6.52E-07,0.2560105,5.079577651,45:10.8,47:00.6,41886.82
1.1445694,1.3850516,0.55059928,1.7319028,0.092805848,0.3530443,5.257973269,53:10.8,55:00.7,41886.83
1.0672275,1.3410705,0.5111053,2.1426389,1.61E-06,0.33328295,5.395326799,01:10.7,03:00.6,41886.83
1.0889735,1.0732474,0.69299155,2.1311493,0.020138055,0.36147839,5.367978245,09:10.7,11:00.7,41886.84
1.1371506,1.371711,0.6921438,1.5216954,0.17254657,0.44507781,5.340325207,17:10.5,19:00.5,41886.85
1.1167662,1.3414224,0.62356335,1.3959363,0.080699496,0.35255504,4.910942785,25:10.8,27:01.0,41886.85
1.3674793,1.4216356,0.88372397,0.91324949,0.24388517,0.56778741,5.397761002,33:10.8,35:00.7,41886.86
1.1233822,1.4445602,0.59902,1.7443535,0.21199261,0.50697911,5.630287632,41:10.7,43:00.7,41886.86
1.0912288,1.6811709,0.31643492,1.6370934,0.10212559,0.41023719,5.238290913,49:11.0,51:01.2,41886.87
1.0371358,1.3363049,0.73182803,1.7858943,0.047254641,0.40001729,5.338434983,57:11.3,59:01.0,41886.87
1.0257014,1.4291271,0.54012728,1.75375,0.096783988,0.38525057,5.230740301,05:10.5,07:00.7,41886.88
1.1256613,1.3469404,0.44328958,1.7174529,0.05736237,0.33140141,5.022107892,13:10.5,15:00.4,41886.88
0.97864169,1.2733061,0.25609499,2.0690758,2.30E-07,0.34502473,4.9221436,21:10.2,23:00.3,41886.89
0.95144814,1.1497219,0.63886845,1.9095986,0.13397388,0.49281117,5.276422098,29:11.3,31:01.0,41886.90
0.93085551,1.001305,0.60529089,2.3175185,2.31E-07,0.47929913,5.334269218,37:10.7,39:00.5,41886.90
0.9985078,1.1112019,0.83352405,1.7230614,0.14519157,0.54464555,5.356132284,45:11.2,9/4/2014 21:47,41886.91
1.1527132,1.1138653,0.74447846,1.5326438,0.22402811,0.62836319,5.396091998,53:10.7,55:00.8,41886.91
0.87781399,1.0468484,0.81736034,2.1623774,0.056277242,0.44410408,5.404781427,01:11.0,03:01.2,41886.92
0.79309541,1.1010225,0.52808714,2.6002758,0.079010971,0.43977472,5.541266479,09:10.7,11:00.5,41886.92
0.94388288,1.1980886,0.48306298,1.7150371,0.091756232,0.41235697,4.844184823,17:11.3,19:01.1,41886.93
0.8275767,0.97282863,0.57870233,2.3875599,1.38E-07,0.37186515,5.138532836,25:11.6,27:01.3,41886.93
0.69981414,1.0123193,0.56436932,2.496027,1.53E-07,0.39041758,5.162947509,33:10.5,35:00.5,41886.94
0.72785538,0.84418756,0.57829714,2.7655127,0.25587741,0.451379,5.623109192,41:10.9,43:01.0,41886.95
0.59360272,0.6188699,0.7323553,3.8875573,0.58537513,0.4733606,6.891120911,49:10.8,51:00.6,41886.95
0.66891813,0.82435328,0.47146669,3.1586614,0.37397313,0.54975444,6.047127038,57:11.3,59:01.1,41886.96
0.82437629,0.82680404,0.70281368,2.3806229,0.030305943,0.5293107,5.294233521,05:11.1,07:00.8,41886.96
0.6659677,0.78711253,0.83060861,3.2215557,0.049287103,0.66314715,6.217678808,13:10.9,15:00.7,41886.97
0.31051186,1.29E-06,0.97800249,5.5513101,0.21244501,0.76285416,7.815124866,21:10.8,23:00.6,41886.97
0.31029943,0.220218,0.85634452,4.9171772,0.30600613,0.70227867,7.312323958,29:10.9,31:00.7,41886.98
0.47041568,0.58736569,0.75329858,3.7286258,0.063569598,0.65290785,6.25618317,37:10.8,39:00.7,41886.98
0.17873238,5.88E-06,0.79671425,5.6665001,0.28699499,0.81543821,7.744385802,45:10.4,47:00.5,41886.99
0.11409321,4.00E-07,0.90095758,5.8365197,0.39923236,0.83452481,8.085328078,53:11.0,55:00.8,41887.00
0.24721554,0.14274725,0.86842954,5.1778955,0.23062478,0.73763454,7.4045472,01:10.9,03:00.8,41887.00
0.32113174,7.22E-07,1.0274374,5.6302776,0.72215289,0.76172936,8.462729788,09:10.9,11:00.7,41887.01
0.32960308,5.99E-07,0.98179257,5.7591534,0.96146035,0.83328176,8.865291717,17:10.8,19:00.8,41887.01
0.32381669,6.47E-07,1.009522,5.4573455,0.90114379,0.82550448,8.517333052,25:10.9,27:00.8,41887.02
0.17676145,3.71E-07,0.83856982,6.222259,0.73247027,1.0495026,9.019563569,33:10.8,35:00.8,41887.02
0.40481466,2.35E-06,0.94055706,5.5032005,0.6460135,0.90394664,8.39853474,41:10.8,43:00.8,41887.03
0.10438941,6.80E-07,1.0350311,5.5477023,0.87175602,0.73316169,8.292041192,49:11.0,51:00.9,41887.03
0.12612183,5.29E-07,0.84374243,5.7141547,0.83241546,0.79894066,8.315375634,57:10.5,59:00.7,41887.04
0.25341293,1.30E-05,0.95382321,4.9854116,0.86197311,0.80828297,7.862916814,05:10.5,07:00.7,41887.05
0.15188943,9.46E-07,0.88869488,5.6343217,0.40509573,0.69977874,7.779781409,13:10.8,15:00.6,41887.05
0.30207592,2.69E-05,0.90988988,4.6763477,0.63035595,0.68791437,7.206610755,21:11.3,23:01.1,41887.06
0.35079119,1.61E-06,1.0066991,5.2835841,0.76745141,0.75430661,8.162834021,29:10.7,31:00.8,41887.06
0.10977826,4.50E-07,0.720016,5.9306841,0.58859026,0.74632758,8.095396649,37:11.3,39:01.1,41887.07
0.050243001,4.47E-07,0.75521863,5.8075376,0.47592786,0.71614462,7.805072111,45:10.9,47:00.6,41887.07
0.30208972,5.30E-07,0.83939141,5.1756272,0.65159225,0.79562545,7.764326596,53:10.5,55:00.5,41887.08
0.39248762,2.03E-06,0.79318714,4.614614,0.55335975,0.7394802,7.093130745,01:11.3,03:01.1,41887.08
0.37168777,1.53E-05,1.0011705,4.6493435,0.52547389,0.90575731,7.45344831,09:10.7,11:00.9,41887.09
0.51471698,0.20331764,0.96638352,4.0229664,0.57653308,0.69759178,6.981509387,17:10.7,19:00.9,41887.10
0.4323267,0.080113746,0.83475089,4.2446609,0.53653848,0.64153385,6.769924529,25:11.0,27:00.7,41887.10
0.28052443,8.23E-07,0.705513,4.906517,0.36842999,0.63618022,6.897165496,33:10.9,35:00.7,41887.11
0.68662333,0.33576882,0.83379334,3.2756424,0.68135011,0.71651947,6.529697478,41:11.4,43:01.2,41887.11
0.26406944,1.32E-06,0.71153045,5.1454659,0.22739658,0.52378589,6.872249519,49:10.7,51:00.6,41887.12
0.16318464,0.001549601,0.62116289,5.4039631,0.14573438,0.60587651,6.941471114,57:11.0,59:00.8,41887.12
0.50305456,0.13924827,0.82640964,4.3067622,0.41031712,0.61505401,6.800845817,05:10.7,07:00.6,41887.13
0.43808031,0.084748328,0.81011975,4.3582444,0.23337701,0.58001065,6.504580468,13:10.9,15:00.7,41887.13
0.67465502,0.40379453,0.78071308,3.5515027,0.42287922,0.64134777,6.474892318,21:10.6,23:00.6,41887.14
0.49053273,0.24289985,1.0142032,4.0968571,0.39033684,0.67595971,6.910789385,29:10.8,31:00.7,41887.15
0.61928272,0.250348,0.9549222,3.7499087,0.51305199,0.8749851,6.962498695,37:10.5,39:00.6,41887.15
0.41385102,0.10020274,0.80613196,4.5401015,0.31186599,0.59526771,6.767420948,45:10.8,47:00.5,41887.16
0.45840344,0.19506587,0.6373387,4.6126099,0.28294399,0.71974915,6.906111017,53:10.9,55:00.8,41887.16
0.47776055,0.064533301,0.83988172,4.927804,0.046330344,0.74451005,7.100819964,01:10.6,03:00.6,41887.17
0.48752785,0.25055343,0.66252542,4.2510257,0.19105344,0.70083541,6.543521211,09:10.8,11:00.7,41887.17
0.57787001,0.020422742,1.1645758,4.5558214,0.12303305,0.62551355,7.067236587,17:11.1,19:00.9,41887.18
0.49877915,0.29661885,0.76793557,4.4409318,0.16907944,0.58415496,6.757499769,25:11.0,27:00.9,41887.18
0.96214539,0.97564656,0.86042053,2.882457,0.59512144,0.75376946,7.029560387,33:10.6,35:00.7,41887.19
0.40028912,0.15568972,0.71234959,4.9124055,0.081624843,0.81896442,7.081323184,41:10.7,43:00.5,41887.20
0.46135473,0.23519987,0.75998288,4.7329717,0.13291405,0.87904596,7.201469168,49:10.6,51:00.4,41887.20
0.64480358,0.49106845,0.76042181,3.6155143,0.34929013,0.87424475,6.735343009,57:10.9,59:00.9,41887.21
0.28778183,0.21594657,0.64742571,4.9931445,0.051551286,0.76015711,6.956007022,05:10.8,07:00.8,41887.21
0.23053914,0.1152506,0.54255497,4.7060127,5.03E-07,0.67841953,6.272777479,13:11.3,15:01.1,41887.22
0.57883358,0.22410156,0.68726259,3.9777501,0.17269886,0.69761115,6.338257805,21:11.3,23:01.1,41887.22
0.89514297,0.74347591,1.2074625,2.7188101,0.68245715,0.7969926,7.044341266,29:10.6,31:00.4,41887.23
0.29359415,0.12670939,0.68526232,4.5291214,5.28E-07,0.62859643,6.263284212,37:10.6,39:00.5,41887.23
0.65171367,0.23859601,1.0896952,3.4272385,0.36682758,0.90192848,6.675999418,45:10.9,47:00.6,41887.24
0.5003444,0.447467,0.8212654,4.0041814,0.22337744,0.78724545,6.783881068,53:10.8,55:00.6,41887.25
0.56001514,0.33673972,0.76626366,3.9213841,0.2717993,0.74668688,6.602888793,01:10.8,03:00.6,41887.25
0.4030607,4.80E-06,0.74258846,4.2375069,0.11526424,0.67574286,6.174167935,09:10.8,11:01.0,41887.26
0.4177627,4.01E-06,0.74304003,4.3085341,0.099648289,0.63354456,6.202533727,17:10.9,19:00.7,41887.26
0.44084728,0.10150845,0.75631958,3.9969428,0.1800417,0.6283524,6.104012176,25:10.9,27:00.7,41887.27
0.55744255,0.13521703,0.8561269,3.7972372,0.22742014,0.74462628,6.318070054,33:11.1,35:01.1,41887.27
0.49189627,0.001167834,1.0526257,3.6787858,0.21519528,0.63950127,6.079172119,41:10.8,43:00.7,41887.28
0.55700243,0.091580942,0.85946715,3.4312942,0.3311747,0.72702467,5.997544095,49:10.8,51:00.7,41887.28
0.46718869,0.23959628,0.91090971,3.553973,0.23325701,0.62128341,6.026208058,57:10.7,59:00.7,41887.29
0.32375741,0.26571757,0.763542,4.1226487,0.086710088,0.65351516,6.215890937,05:10.7,07:00.4,41887.30
0.32422113,0.27777356,0.98463601,4.0940871,0.12171649,0.66038454,6.462818854,13:10.7,15:00.7,41887.30
0.57472885,0.60072356,1.0657228,2.8174686,0.5918079,0.713449,6.363900781,21:10.6,23:00.3,41887.31
0.46441069,0.33567244,1.2559711,3.3139286,0.315624,0.64162558,6.327232391,29:10.5,31:00.7,41887.31
0.26911029,0.03011667,1.2313821,4.0793629,1.97E-06,0.41794744,6.027921376,37:11.3,39:01.3,41887.32
0.47932902,0.43717414,1.3299106,3.4470613,0.36707669,0.40328899,6.463840783,45:10.7,47:00.7,41887.32
0.53069103,0.62107426,1.4718771,3.1073842,0.49623528,0.52581453,6.753076404,53:10.7,55:00.5,41887.33
0.30755028,0.41167387,1.3642197,3.9128528,0.19874801,0.33803841,6.533083007,01:10.9,03:00.8,41887.33
0.44109356,0.56284386,1.3877254,3.0259171,0.32056442,0.34510785,6.083252102,09:11.2,11:00.9,41887.34
0.43138057,0.74220115,1.4291242,3.2813587,0.37965897,0.34654158,6.610265225,17:11.4,19:01.0,41887.35
0.47893402,0.51815343,1.4862014,3.4614744,0.22837186,0.28943944,6.462574571,25:10.8,27:00.9,41887.35
2.1046486,3.0936637,2.9886904,2.5084562,0.2458566,0.27068684,11.21200232,48:01.4,51:01.2,41887.62
2.287091,3.8372321,2.781718,1.8784978,0.56350368,0.28386241,11.63190508,56:01.4,59:01.3,41887.62
2.4360981,4.015758,2.9270637,1.9040685,0.58783334,0.31882179,12.18964344,04:01.4,07:01.3,41887.63
2.2379613,4.1661224,2.6238594,2.180424,0.61019081,0.37779436,12.19635227,12:01.2,15:01.1,41887.63
2.1360688,3.2953622,3.1016507,2.3484318,0.54145199,0.41791415,11.84087974,20:01.4,23:00.9,41887.64
2.2527034,3.5863712,2.9760218,2.4089549,0.63049656,0.44478449,12.29933229,28:01.2,31:01.1,41887.64
2.2415619,3.6184196,3.0810642,2.2372947,0.58361936,0.37006912,12.13202891,36:01.0,39:01.0,41887.65
2.209666,3.8350995,3.1174338,2.0962658,0.59737825,0.41333687,12.26918018,44:01.5,47:01.0,41887.66
2.2081876,3.6957955,3.1380734,3.3911755,0.29337469,0.31387708,13.04048383,52:01.4,55:00.9,41887.66
2.4633272,4.2304683,4.158298,2.5061975,0.73458242,0.4415884,14.53446174,00:01.4,03:01.0,41887.67
2.333205,3.9727099,3.7227015,2.7159655,0.62013084,0.34330472,13.7080175,08:01.3,11:00.9,41887.67
2.1411924,4.1730995,3.6856358,3.5952613,0.50648886,0.31849897,14.42017692,16:01.3,19:00.9,41887.68
2.4262846,4.1378207,3.9174988,2.5797276,0.73647213,0.43229961,14.23010349,24:01.3,27:01.0,41887.68
2.1405184,3.7406607,3.188364,2.3900111,0.40540278,0.33903694,12.20399392,32:01.3,35:01.0,41887.69
2.0860407,3.7434251,3.4572241,2.5533385,0.3252103,0.34754869,12.51278752,40:01.2,43:00.9,41887.69
1.7774285,1.4991157,1.79233,1.7422642,1.2897627,2.1666629,10.26756406,21:00.8,22:50.8,41888.72
1.6243156,1.8736243,1.7823787,0.86205167,1.6081086,2.8655043,10.61598319,9/6/2014 17:29,31:00.6,41888.73
1.65002,1.9625186,1.7529285,0.97108346,1.1100835,1.8266286,9.27326256,37:10.2,39:00.8,41888.73
1.7146386,2.0090458,1.8875829,0.74622756,0.92651612,1.1372108,8.421221852,45:10.1,47:00.7,41888.74
1.5289729,1.7815315,1.893773,1.6463001,0.99565405,1.8955086,9.741740048,53:10.0,55:00.7,41888.75
1.64239,1.9117986,1.9914199,0.85961723,0.847947,0.91181344,8.164986193,01:10.4,03:00.6,41888.75
1.6870357,1.8614672,1.8259971,1.1320285,1.2784724,1.9421557,9.727156639,09:10.4,11:00.7,41888.76
2.4743257,3.1886044,1.8596014,0.97857481,1.0579692,0.50370842,10.06278384,13:10.3,14:59.8,41888.80
2.4076285,2.8657112,2.2972057,0.55301499,1.1475284,0.87985539,10.15094423,21:10.2,9/6/2014 19:23,41888.81
2.5186844,3.0067587,2.0948787,0.64164972,1.4307957,0.87269646,10.5654636,29:10.1,9/6/2014 19:31,41888.81
2.4079015,2.8376729,2.1074543,1.1090746,1.2911505,0.83422285,10.58747667,37:10.0,39:00.0,41888.82
2.2854528,3.1068985,1.98875,0.90295947,1.3691243,0.7616123,10.41479743,45:10.3,47:00.1,41888.82
2.3460801,3.1302786,1.8702371,0.48824799,1.2648228,0.658876,9.758542597,53:10.2,9/6/2014 19:55,41888.83
2.1112399,2.8819458,1.8261827,1.0467119,0.98327518,0.59296989,9.442325473,01:10.1,03:00.0,41888.83
2.0611916,2.7281485,1.70179,1.3698646,0.86339372,0.39765158,9.122039884,09:10.1,11:00.0,41888.84
2.0376816,2.7443514,1.8224128,0.51556146,1.0029883,0.44201654,8.565012157,17:10.2,19:00.6,41888.85
2.05638,2.8901126,1.7847586,0.29423428,1.2127106,0.54959214,8.787788272,25:10.5,27:00.8,41888.85
1.8650314,2.3070171,2.0187387,1.3508931,0.90221268,0.43514845,8.879041463,33:10.1,35:00.0,41888.86
2.0978458,2.8289173,1.7407072,0.47704574,1.100197,0.4579117,8.702624619,41:10.0,43:00.0,41888.86
2.2208116,2.8326027,1.6418743,0.44035244,1.0428156,0.56341928,8.741875947,49:10.5,50:59.9,41888.87
2.1209085,2.3875101,1.8478786,0.94002044,0.86214501,0.60148454,8.759947121,57:10.2,59:00.0,41888.87
2.3331842,2.9722986,1.6767386,0.40386757,1.1621695,0.71497244,9.26323095,05:10.1,07:00.0,41888.88
2.5103486,3.0711029,1.6047386,3.02E-06,1.2480707,0.84776062,9.28202436,13:10.1,9/6/2014 21:15,41888.88
2.3048344,2.78157,1.7417943,0.56219471,1.0256552,0.64475513,9.060803652,21:10.2,23:00.7,41888.89
2.1260414,2.6740358,1.4831742,0.41304073,1.1180054,0.64324939,8.45754692,29:10.1,31:00.6,41888.90
2.2173057,2.3582885,1.9894971,0.77295667,1.2197961,0.50433385,9.062177837,37:10.1,39:00.0,41888.90
2.2443829,2.5074286,1.8881415,0.51881385,1.2992594,0.55862445,9.016650736,45:10.1,47:00.0,41888.91
2.1567214,2.5067613,1.7612457,0.95558667,1.3924741,0.5628233,9.335612416,53:10.4,54:59.9,41888.91
2.3358529,2.5574286,1.7227114,1.0002521,1.6242658,0.61458373,9.855094552,01:10.3,03:00.1,41888.92
2.3654613,2.6496358,1.7516514,0.70963103,1.4925957,0.5150907,9.48406595,09:10.5,11:00.2,41888.92
1.9943186,2.4376943,1.6360258,1.3911926,1.0111512,0.4126797,8.883062154,17:10.1,19:00.0,41888.93
2.3096087,2.2213328,2.0533457,0.7589891,1.2689421,0.49858999,9.110808372,25:10.3,27:00.7,41888.93
2.4300842,2.6108816,1.8349242,0.76492429,1.5082414,0.47560143,9.624657154,33:10.3,35:00.1,41888.94
2.3873072,2.6443071,1.8723201,0.32255158,1.5658028,0.60412174,9.396410495,41:10.2,9/6/2014 22:43,41888.95
1.97466,2.3494885,1.5501443,1.4960757,1.1456063,0.38950273,8.905477613,49:10.1,9/6/2014 22:51,41888.95
2.3303585,2.8063271,1.4126543,0.69442028,1.307274,0.49121857,9.042252719,57:10.0,59:00.0,41888.96
2.583293,2.8740659,1.57669,0.30910787,1.4355015,0.45446056,9.233118683,05:10.2,07:00.6,41888.96
2.4348514,2.9244599,1.386732,0.77230656,1.3205754,0.56173539,9.400660634,13:10.6,15:00.2,41888.97
2.6136358,2.95508,1.2267187,0.46126813,1.3465991,0.47872713,9.082028836,21:10.1,23:00.0,41888.97
2.8234029,3.1203601,1.2290658,0.154001,1.2092502,0.43188572,8.967965722,29:10.1,31:00.0,41888.98
2.6475372,2.8878901,1.1178604,0.75119317,1.0428865,0.48631588,8.933683306,37:10.2,39:00.7,41888.98
2.4058256,2.8885143,1.2043607,0.40025213,1.3066617,0.51723415,8.722848624,45:10.1,47:00.6,41888.99
2.5199614,2.5792887,1.4554986,0.40377399,1.4179246,0.54448342,8.920930713,53:10.3,55:00.9,41889.00
2.3391471,2.4731944,1.3721503,0.27519655,1.9908344,0.99199158,9.442514241,01:10.7,03:00.9,41889.00
2.0918629,2.5215828,1.2306465,0.3613494,1.3790463,0.51010442,8.094592392,09:10.2,11:00.6,41889.01
2.0009544,2.2371628,1.4198618,0.44582573,1.4908128,0.58016545,8.174782962,17:10.3,19:00.1,41889.01
2.1376743,2.5971215,1.3409663,0.30692327,1.2291576,0.49860242,8.11044541,25:10.5,27:00.2,41889.02
2.3084743,2.7095642,1.2995309,0.39626598,1.2043006,0.49987468,8.418010682,33:10.1,35:00.0,41889.02
2.43501,3.0064328,1.1970979,0.058869917,1.3503247,0.52565271,8.573387999,41:10.0,43:00.0,41889.03
2.5612113,2.8025301,1.3034536,0.1312826,1.7316043,0.69537115,9.225453049,49:10.3,51:00.1,41889.03
2.4258285,2.7754371,1.5847199,0.064540558,1.7245185,0.68482631,9.259870879,57:10.2,59:00.1,41889.04
2.4546084,2.62358,1.4210081,0.14172742,1.5129142,0.66841227,8.822250396,05:10.1,07:00.0,41889.05
2.51894,2.7436328,1.3641331,1.41E-06,1.5094343,0.55441046,8.690552099,13:10.4,15:00.1,41889.05
2.2188673,2.6477628,1.4586028,0.1395161,1.4017045,0.55571282,8.422166333,21:10.2,23:00.7,41889.06
2.1166201,2.5135057,1.5592614,3.48E-06,1.3204752,0.53438044,8.04424634,29:10.3,31:00.1,41889.06
1.97753,2.3362601,1.4311242,1.35E-06,0.85092986,0.40604028,7.001885783,37:10.5,39:00.2,41889.07
1.8054342,2.1149173,1.2861429,0.72922987,0.75022739,0.36202073,7.047972441,45:10.1,47:00.0,41889.07
1.89491,2.2633014,1.3720037,0.36218929,0.88794714,0.38851869,7.168870151,53:10.6,55:00.9,41889.08
1.88051,2.3216558,1.3241912,8.75E-07,0.828556,0.41586798,6.770781796,01:10.4,03:01.0,41889.08
1.8315614,2.3005843,1.3707521,4.45E-07,1.0786486,0.36527744,6.946824311,09:10.3,11:01.0,41889.09
1.8688357,2.2324014,1.3223689,0.26914856,0.77179855,0.33356217,6.798115194,17:10.7,19:00.9,41889.10
1.7850128,2.4217386,1.2991517,7.64E-06,0.92627031,0.40253487,6.834715941,25:10.5,27:01.0,41889.10
1.6150872,1.9303687,1.4210963,1.1369015,0.70271617,0.35462987,7.160799682,57:10.4,59:00.1,41889.12
