"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm","raw_cumsum","ISrawnorm_cumsum"
"84","1128_1901_blob_1418",84,129036.431467501,0.287039485588261,6135.09662691785,75,0.00140158288281755,0.000861735585302219,0.0633962264150943,0.000968835223817358,0.765561509236568,0.716433957044051
"85","1129_1334_blob_996",85,128786.311521121,0.0641932902580667,2711.28064783433,50,0.00139886610096369,0.000192717884926674,0.0641509433962264,0.000428156939167214,0.766960375337532,0.716626674928977
"86","1221_0832_blob_796",86,128643.374875016,2.27447971655439,11285.9531466622,106,0.00139731353511675,0.00682832923068469,0.0649056603773585,0.00178224233581987,0.768357688872648,0.723455004159662
"87","1221_0832_blob_855",87,126039.472756815,0.401602641966839,9065.18065924137,130,0.00136903016897048,0.00120567136268713,0.0656603773584906,0.00143154490744397,0.769726719041619,0.724660675522349
"88","1221_0832_blob_872",88,123066.726291319,0.341565156562818,7381.13156480863,119,0.00133674044649745,0.001025429827211,0.0664150943396226,0.00116560515448789,0.771063459488116,0.72568610534956
"89","1221_0832_blob_636",89,120362.213553933,0.233164537751857,9826.43060681451,151,0.00130736425625433,0.000699994911848236,0.0671698113207547,0.00155175911240075,0.772370823744371,0.726386100261408
"90","1202_1412_blob_817",90,117773.565412729,0.277503307214833,12204.6744655641,107,0.00127924657752526,0.000833106547609613,0.0679245283018868,0.00192732392601339,0.773650070321896,0.727219206809018
"91","1221_0832_blob_807",91,115631.237723334,0.516597929677404,8323.69414355712,151,0.00125597679406416,0.0015509044631408,0.0686792452830189,0.00131445168168635,0.77490604711596,0.728770111272159
"92","1221_0832_blob_672",92,114805.781013337,0.29871833893392,6509.90468227118,84,0.00124701075259757,0.000896797254615256,0.0694339622641509,0.00102802373677469,0.776153057868558,0.729666908526774
"93","1221_0832_blob_719",93,114581.258886518,2.55637899100752,8598.44847002728,154,0.00124457201211022,0.00767463313124141,0.070188679245283,0.00135784002347914,0.777397629880668,0.737341541658015
"94","Blob with BlobID = 561",94,114274.005701895,0.529853993072286,14846.4326079698,50,0.0012412346538203,0.00159070115356818,0.0709433962264151,0.00234450208909878,0.778638864534488,0.738932242811584
"95","1221_0832_blob_706",95,113593.982580202,1.03138231011108,7441.17417866615,142,0.00123384829977714,0.00309636437945968,0.0716981132075472,0.00117508689581532,0.779872712834265,0.742028607191043
"96","1128_1901_fb_add_blob_46",96,113339.490485823,0.130617636042436,4697.5071527719,149,0.00123108402801886,0.00039213373315223,0.0724528301886792,0.000741815601366622,0.781103796862284,0.742420740924196
"97","1221_0832_blob_704",97,112965.93722181,0.147043747933415,4105.86475506536,94,0.00122702652383415,0.000441447384601973,0.0732075471698113,0.000648385288910433,0.782330823386118,0.742862188308798
"98","1129_1334_blob_635",98,112425.108660848,0.340216375867085,7800.00312593166,99,0.00122115208942084,0.00102138058527517,0.0739622641509434,0.00123175203812308,0.783551975475539,0.743883568894073
"99","1221_0832_blob_820",99,111990.39108403,1.18753144212545,6853.53351949575,77,0.00121643022360667,0.00356514749267867,0.0747169811320755,0.00108228852536202,0.784768405699146,0.747448716386751
"100","1221_0832_blob_8",100,110553.244593446,0.134133427601016,3544.57788355484,21,0.00120082005910975,0.000402688666701965,0.0754716981132075,0.000559748625976758,0.785969225758256,0.747851405053453
"101","1221_0832_blob_630",101,109517.258650584,0.446083257024465,6420.87744854706,99,0.00118956726679488,0.00133920884019735,0.0762264150943396,0.00101396483515405,0.78715879302505,0.749190613893651
"102","1221_0832_blob_884",102,109314.344513871,0.16757442369754,4698.89851327056,129,0.00118736323048153,0.000503083552392582,0.0769811320754717,0.000742035320654207,0.788346156255532,0.749693697446043
"103","1128_1901_blob_620",103,107033.379900172,0.675971734671608,7830.48082624936,161,0.00116258758439063,0.00202936852827476,0.0777358490566038,0.00123656498099984,0.789508743839923,0.751723065974318
"104","1221_0832_blob_841",104,104340.1335601,8.28758965692901,10736.8069119869,58,0.00113333376880905,0.0248805871050182,0.0784905660377359,0.00169552288419041,0.790642077608732,0.776603653079336
"105","1221_0832_blob_681",105,104290.834635004,0.314512781398871,6823.86850147914,115,0.00113279828802451,0.000944214539711635,0.0792452830188679,0.00107760391872623,0.791774875896756,0.777547867619048
"106","1221_0832_blob_571",106,104131.900850395,0.283448929483736,4091.52707431468,35,0.00113107196260249,0.000850956197372532,0.08,0.000646121127319536,0.792905947859359,0.77839882381642
"107","1128_2052_blob_639",107,102319.204828913,0.631479603487302,3524.13437263475,68,0.00111138261063757,0.00189579647762509,0.0807547169811321,0.000556520250829255,0.794017330469996,0.780294620294045
"108","1202_1412_blob_782",108,102296.215748632,0.0678121163744932,2844.44481767462,54,0.00111113290517806,0.000203582143671964,0.0815094339622641,0.000449185807355795,0.795128463375174,0.780498202437717
"109","1221_0832_blob_831",109,99635.6348245082,0.183251685190679,3953.05536534622,105,0.00108223389860144,0.000550149042637031,0.0822641509433962,0.000624254109192679,0.796210697273776,0.781048351480354
"110","1221_0832_blob_1036",110,99222.2567014325,0.531643037613364,8443.38344803481,138,0.00107774382014185,0.00159607213359756,0.0830188679245283,0.00133335264138491,0.797288441093917,0.782644423613952
"111","1202_1412_blob_602",111,99179.0555558387,0.0595816247115023,1574.57825028905,16,0.00107727457292621,0.000178872973308183,0.0837735849056604,0.000248652460475284,0.798365715666844,0.78282329658726
"112","1221_0832_blob_575",112,97997.8605866849,0.136070660604155,3689.23124299018,18,0.00106444453236163,0.000408504530719436,0.0845283018867925,0.000582591830963877,0.799430160199205,0.78323180111798
"113","1202_0046_blob_938",113,97906.537032737,0.05074028540182,2126.4960900221,51,0.00106345258358751,0.000152329946695415,0.0852830188679245,0.000335809595285595,0.800493612782793,0.783384131064675
"114","1221_0832_blob_1104",114,96779.2308000474,0.112487398582948,2127.22869552592,77,0.00105120787795312,0.00033770404116473,0.0860377358490566,0.000335925286049804,0.801544820660746,0.78372183510584
"115","1221_0832_blob_979",115,95171.9146060267,1.05041494605648,6086.64374295068,83,0.0010337493444274,0.00315350320704169,0.0867924528301887,0.000961183696296673,0.802578570005173,0.786875338312881
"116","1221_0832_blob_662",116,94190.1801501847,0.604267033014227,8778.91079175801,136,0.0010230858272088,0.00181410025978198,0.0875471698113208,0.0013863380675193,0.803601655832382,0.788689438572663
"117","1221_0832_blob_686",117,93036.3694422545,0.0499074701235921,2109.96757034107,17,0.00101055323219005,0.000149829710326326,0.0883018867924528,0.000333199463279804,0.804612209064572,0.78883926828299
"118","1221_0832_blob_897",118,92579.1526343061,0.220797616852932,4999.91257261591,107,0.00100558698161671,0.000662867560545398,0.0890566037735849,0.000789570517129921,0.805617796046189,0.789502135843535
"119","1129_1334_blob_662",119,90444.396064889,0.555403155823291,7748.56929424012,117,0.000982399435025032,0.00166740357195532,0.089811320754717,0.00122362976868399,0.806600195481214,0.79116953941549
"120","1221_0832_blob_785",120,89540.0756185344,0.685992331401611,7892.66666146843,123,0.000972576782276673,0.00205945186252583,0.0905660377358491,0.00124638517312499,0.80757277226349,0.793228991278016
"121","1202_1412_blob_1044",121,87255.603532803,0.0550390601443596,1474.91450626462,60,0.000947763038319083,0.000165235513193532,0.0913207547169811,0.000232913874496909,0.80852053530181,0.79339422679121
"122","1213_2145_blob_976",122,86899.5521106729,0.857833694187821,8106.27077389725,124,0.000943895637671181,0.00257534540600897,0.0920754716981132,0.00128011686484201,0.809464430939481,0.795969572197219
"123","1128_1901_fb_add_blob_607",123,86318.3876642643,0.0880475909973822,3124.05724076032,147,0.000937583078257342,0.00026433207336295,0.0928301886792453,0.000493341324534414,0.810402014017738,0.796233904270582
"124","1221_0832_blob_805",124,84750.4636858431,0.133767306971445,3785.27508452151,102,0.000920552419669516,0.000401589517662005,0.0935849056603774,0.000597758773290103,0.811322566437408,0.796635493788244
"125","1128_1901_blob_694",125,83716.3338799695,0.426872847286222,6964.82757350436,144,0.000909319788558752,0.0012815363090271,0.0943396226415094,0.00109986373342833,0.812231886225966,0.797917030097271
"126","1221_0832_blob_876",126,82674.6947495175,0.247598317656768,3575.42722372181,103,0.00089800559179501,0.000743327283870124,0.0950943396226415,0.0005646202570533,0.813129891817761,0.798660357381141
"127","1202_0046_blob_891",127,82432.3960439171,0.0786937820785684,1887.43279437666,72,0.000895373763601715,0.000236250536124476,0.0958490566037736,0.000298057469177758,0.814025265581363,0.798896607917266
"128","1202_1412_blob_888",128,82212.6734683572,0.0398096843181258,1666.71017460993,55,0.000892987155437098,0.000119514642894064,0.0966037735849057,0.000263201645100756,0.8149182527368,0.79901612256016
"129","1221_0832_blob_1000",129,82011.4921458167,0.735582633150423,4288.23116624377,134,0.000890801940805783,0.00220832938582284,0.0973584905660377,0.000677184020786243,0.815809054677606,0.801224451945982
"130","1221_0832_blob_19",130,81862.1458966777,0.197227735357856,2881.51007680483,10,0.000889179754388927,0.000592107241336917,0.0981132075471698,0.000455039036866104,0.816698234431995,0.801816559187319
"131","1213_2145_blob_686",131,80875.4997685127,0.258586362255772,3763.30928189756,95,0.000878462886998011,0.00077631504171969,0.0988679245283019,0.000594290002609601,0.817576697318993,0.802592874229039
"132","1202_1412_blob_1018",132,80783.2630775838,0.0566735950705721,1570.91538519726,54,0.000877461019806679,0.000170142632186064,0.099622641509434,0.00024807403230425,0.8184541583388,0.802763016861225
"133","1221_0832_blob_717",133,80706.1315287718,0.320965296510742,4469.21444537186,124,0.000876623223400575,0.000963585957811847,0.100377358490566,0.000705764332785234,0.8193307815622,0.803726602819037
"134","1221_0832_blob_1022",134,80158.8927338747,0.181836442504237,5124.01665301088,131,0.000870679161564561,0.000545900271837269,0.101132075471698,0.000809168644399599,0.820201460723765,0.804272503090874
"135","1221_0832_blob_786",135,79964.7151538871,0.377260804633865,5520.07675886702,106,0.000868570020996719,0.001132593516277,0.10188679245283,0.000871713214540303,0.821070030744761,0.805405096607151
"136","1128_1901_blob_673",136,79284.8499365219,0.344156372673764,5552.52791891845,143,0.000861185382097107,0.00103320904660109,0.102641509433962,0.000876837799990778,0.821931216126858,0.806438305653753
"137","1221_0832_blob_683",137,77555.0489482983,0.152209947969639,4544.45355082863,78,0.000842396429022365,0.000456957091926314,0.103396226415094,0.000717645856420119,0.822773612555881,0.806895262745679
"138","1128_1901_blob_582",138,77340.2955101876,0.352609980813205,4832.72089876629,126,0.000840063795211439,0.00105858804608971,0.104150943396226,0.000763168132195379,0.823613676351092,0.807953850791769
"139","1221_0832_blob_801",139,76904.33428922,0.11503887238687,3258.38180721779,82,0.000835328421038958,0.000345363948188669,0.104905660377358,0.000514553438918563,0.824449004772131,0.808299214739957
"140","1221_0832_blob_808",140,76835.8529890236,0.318352692182343,2287.36335917719,84,0.000834584582906914,0.000955742527785201,0.105660377358491,0.000361213250059823,0.825283589355038,0.809254957267742
"141","1202_1412_blob_930",141,76668.7522886724,0.0464741817429529,1952.72449922356,61,0.000832769549131913,0.000139522463690421,0.106415094339623,0.000308368130496639,0.82611635890417,0.809394479731433
"142","1202_1412_blob_844",142,76239.6659045161,0.0579772514353288,2446.28913316134,53,0.000828108848859564,0.000174056404112648,0.107169811320755,0.000386310310003871,0.82694446775303,0.809568536135545
"143","1128_1901_blob_756",143,76050.4168719267,0.127576353679845,1311.60470860956,49,0.00082605324175969,0.000383003347374729,0.107924528301887,0.000207124503280079,0.827770520994789,0.80995153948292
"144","1128_1901_blob_958",144,75367.2779364559,0.0423629936460415,1983.36763217271,76,0.000818633044008923,0.000127180060436322,0.108679245283019,0.000313207197975869,0.828589154038798,0.810078719543356
"145","1128_1901_blob_802",145,75332.5952910615,0.321623015540525,4596.5405633309,154,0.00081825632402711,0.000965560528982545,0.109433962264151,0.000725871274124904,0.829407410362825,0.811044280072339
"146","1221_0832_blob_718",146,74916.1025674242,0.154653221047223,6533.45823869043,136,0.000813732415037771,0.000464292164142077,0.110188679245283,0.00103174324055642,0.830221142777863,0.811508572236481
"147","1202_1412_blob_895",147,73286.7657414906,0.0426879670769705,1795.60476842408,70,0.000796034695257385,0.000128155679414789,0.110943396226415,0.000283556275229787,0.83101717747312,0.811636727915896
"148","1202_1412_blob_734",148,72794.4264347999,0.112207885931603,4762.38298324917,86,0.000790686947052106,0.000336864902264684,0.111698113207547,0.000752060589108953,0.831807864420173,0.811973592818161
"149","1202_1412_blob_997",149,72290.6882750698,0.0489814340483271,2076.73249210687,67,0.000785215385462328,0.000147049611143476,0.112452830188679,0.000327951083927742,0.832593079805635,0.812120642429304
"150","1202_0046_blob_833",150,72280.7709902833,0.323353931642575,4583.89327943631,89,0.000785107664747776,0.000970756998719984,0.113207547169811,0.000723874054705582,0.833378187470383,0.813091399428024
"151","1202_1412_blob_881",151,72191.5893407404,0.0444569033322146,1885.38161580962,50,0.000784138981159435,0.000133466291354296,0.113962264150943,0.000297733553489557,0.834162326451542,0.813224865719378
"152","1202_1412_blob_1196",152,71524.1041792839,0.041278712670659,1055.50871075807,55,0.000776888813387492,0.000123924886330089,0.114716981132075,0.000166682626242874,0.83493921526493,0.813348790605708
"153","1221_0832_blob_707",153,71152.1231287509,0.295152664820386,4798.71951571955,50,0.000772848386453562,0.000886092566154275,0.115471698113208,0.000757798740389933,0.835712063651383,0.814234883171863
"154","1221_0832_blob_664",154,70853.0473310691,0.0975454287114946,2763.2328047054,94,0.000769599850253912,0.00029284600664604,0.11622641509434,0.000436361060893536,0.836481663501637,0.814527729178509
"155","1221_0832_blob_739",155,70596.915693771,0.229827026101186,3755.99115171731,62,0.000766817769918131,0.000689975201320085,0.116981132075472,0.000593134346436233,0.837248481271555,0.815217704379829
"156","1202_1412_blob_1064",156,69894.2317828163,0.0386639653785438,1622.18637833471,47,0.00075918527628494,0.00011607502280497,0.117735849056604,0.000256170586789427,0.83800766654784,0.815333779402634
"157","1221_0832_blob_844",157,69820.5107696735,0.0840927466238325,3556.13336620188,83,0.000758384524830875,0.000252459037414479,0.118490566037736,0.000561573431566216,0.838766051072671,0.815586238440048
"158","1213_2145_blob_626",158,69312.8814740163,0.816885585817794,6542.92099500546,115,0.000752870698049413,0.00245241304337271,0.119245283018868,0.0010332375693649,0.83951892177072,0.818038651483421
"159","1128_1901_blob_1004",159,68373.4570699032,0.452119563781722,3566.83118090223,137,0.000742666749059724,0.00135733073839497,0.12,0.000563262796922597,0.84026158851978,0.819395982221816
"160","1221_0832_blob_1130",160,68112.203935612,0.388082741589957,2906.83214592966,90,0.000739829039453679,0.00116508259407008,0.120754716981132,0.000459037818629448,0.841001417559234,0.820561064815886
"161","1221_0832_blob_883",161,67320.5412778952,0.158836676614266,4102.07504754452,105,0.000731230066145112,0.00047685152518003,0.121509433962264,0.000647786830180696,0.841732647625379,0.821037916341066
"162","1213_2145_blob_786",162,67310.4410758155,0.0908042285342204,3838.29278962647,65,0.000731120358598283,0.000272607912683122,0.122264150943396,0.000606131163052684,0.842463767983977,0.821310524253749
"163","1221_0832_blob_748",163,67181.4716349131,0.250019539019223,4022.02324284269,126,0.000729719503361358,0.0007505961535298,0.123018867924528,0.000635145300170395,0.843193487487338,0.822061120407279
"164","1202_1412_blob_667",164,67024.4506630186,0.0859607740200108,3632.23265660199,81,0.000728013954750413,0.000258067135820547,0.12377358490566,0.000573590792910395,0.843921501442089,0.822319187543099
"165","1128_1901_blob_1722",165,67019.2827461701,0.60917942662434,4044.04324499198,140,0.000727957821271578,0.00182884800214979,0.124528301886792,0.000638622629870006,0.84464945926336,0.824148035545249
"166","1221_0832_blob_850",166,66632.3484275069,0.0473896315358675,2000.42871912655,58,0.000723754973194912,0.000142270781265947,0.125283018867925,0.000315901431335613,0.845373214236555,0.824290306326515
"167","1221_0832_blob_952",167,66468.2325992195,0.455703718981571,3469.58748617098,81,0.000721972360849615,0.00136809090984882,0.126037735849057,0.000547906377540966,0.846095186597405,0.825658397236364
"168","1221_0832_blob_680",168,66164.8189842934,0.115441657402901,3222.02662644828,55,0.000718676707643324,0.000346573169215629,0.126792452830189,0.000508812342756653,0.846813863305048,0.82600497040558
"169","Blob with BlobID = 334",169,65901.2231960741,5.72296460962462,7555.25259008592,49,0.000715813552327037,0.0171811980760477,0.127547169811321,0.00119310180087414,0.847529676857375,0.843186168481627
"170","1129_1334_blob_658",170,65111.8846847329,0.136859684492901,5767.84104014429,96,0.000707239823701233,0.000410873298769561,0.128301886792453,0.000910839373018723,0.848236916681077,0.843597041780397
"171","1221_0832_blob_654",171,64888.5709254852,0.0485260225899173,1348.78413711131,29,0.000704814208400968,0.000145682397643696,0.129056603773585,0.000212995762059583,0.848941730889478,0.84374272417804
"172","1128_1901_fb_add_blob_704",172,63485.5417079992,0.193309765877764,2815.75241398346,141,0.000689574622859449,0.000580344909349023,0.129811320754717,0.000444654792924823,0.849631305512337,0.844323069087389
"173","1206_0924_blob_43",173,62838.2627791712,0.550156240085047,8865.20393985529,12,0.000682543933489507,0.00165165154398794,0.130566037735849,0.00139996521090999,0.850313849445827,0.845974720631377
"174","Blob with BlobID = 572",174,62658.7237599548,0.122755152596767,1761.86216597258,1,0.000680593795739495,0.000368529378649933,0.131320754716981,0.000278227749244583,0.850994443241566,0.846343250010027
"175","1206_0924_blob_102",175,62640.288393523,0.380334546323762,5512.86637091889,115,0.000680393552337415,0.00114182134982325,0.132075471698113,0.000870574572682425,0.851674836793903,0.847485071359851
"176","1213_2145_blob_637",176,62230.1856187719,0.109211214418884,4664.2663215523,63,0.000675939050436285,0.000327868444949137,0.132830188679245,0.000736566313521145,0.85235077584434,0.8478129398048
"177","1129_1334_blob_651",177,62049.2319081597,0.148138460580286,4683.54278947834,15,0.00067397354642713,0.000444733876150533,0.133584905660377,0.000739610392898083,0.853024749390767,0.84825767368095
"178","1202_1412_blob_1431",178,61408.7422010987,0.0321300300393505,759.545452586659,50,0.000667016601013899,9.64591689711066e-05,0.134339622641509,0.00011994503645266,0.853691765991781,0.848354132849921
"179","1202_1412_blob_628",179,60936.8432513186,0.167105730306645,2708.37729157066,40,0.000661890874248912,0.000501676464539486,0.135094339622642,0.000427698450249012,0.85435365686603,0.848855809314461
"180","1128_1901_blob_735",180,58935.369031245,0.154331571984632,3385.45954328788,42,0.000640151029343466,0.000463326525415943,0.135849056603774,0.000534621156569086,0.854993807895373,0.849319135839877
"181","1128_1901_blob_1028",181,58175.0573670685,0.320731529452259,5217.78614376824,135,0.000631892587894047,0.000962884154042401,0.136603773584906,0.000823976428382421,0.855625700483267,0.850282019993919
"182","1221_0832_blob_946",182,58143.4693121808,0.28199236536122,4033.53561754382,63,0.00063154948109445,0.000846583373424377,0.137358490566038,0.000636963298288192,0.856257249964362,0.851128603367343
"183","1202_1412_blob_1108",183,57802.1859941204,0.0495305038610606,1703.43711551531,77,0.000627842490352808,0.000148698001069615,0.13811320754717,0.000269001448457736,0.856885092454715,0.851277301368413
"184","1202_1412_blob_635",184,57354.722275393,0.0860833922905637,2151.6589599451,20,0.000622982177015577,0.000258435254258772,0.138867924528302,0.000339783236810126,0.85750807463173,0.851535736622672
"185","1202_0046_blob_1263",185,56608.5139058281,0.876807954860599,5434.53113186406,67,0.000614876924367911,0.00263230898226756,0.139622641509434,0.000858204117337111,0.858122951556098,0.854168045604939
"186","Blob with BlobID = 580",186,56598.8433059197,0.260712383138882,2056.79455595521,1,0.00061477188312379,0.000782697675266837,0.140377358490566,0.000324802547562529,0.858737723439222,0.854950743280206
"187","1129_1334_blob_718",187,56488.687591177,0.167052639822418,7046.12599171888,60,0.000613575381000538,0.000501517078943439,0.141132075471698,0.00111270212473602,0.859351298820222,0.85545226035915
"188","1202_0046_blob_817",188,56324.9680696122,0.236140103888667,3201.01943153947,23,0.000611797073305581,0.000708928007659964,0.14188679245283,0.00050549495240098,0.859963095893528,0.85616118836681
"189","1221_0832_blob_745",189,56175.0533590771,0.321211565383189,3875.48818852676,103,0.000610168712308777,0.000964325293901811,0.142641509433962,0.000612004943827452,0.860573264605837,0.857125513660711
"190","1221_0832_blob_882",190,56038.2559985583,0.137450515034185,3895.08608867202,68,0.000608682830866325,0.000412647060665994,0.143396226415094,0.000615099782772658,0.861181947436703,0.857538160721377
"191","1202_1412_blob_1021",191,55326.263033381,0.0460446180329031,1948.85976676898,99,0.000600949223067892,0.000138232849007808,0.144150943396226,0.000307757824064594,0.861782896659771,0.857676393570385
"192","Blob with BlobID = 4",192,55121.3536119682,0.0501285713949677,1447.13350179118,7,0.000598723514139692,0.000150493489503289,0.144905660377358,0.000228526785372867,0.862381620173911,0.857826887059888
"193","1221_0832_blob_1032",193,54995.4425702689,0.606648177577399,3489.24353062734,69,0.000597355878978083,0.00182124881287957,0.145660377358491,0.00055101039845348,0.862978976052889,0.859648135872768
"194","1128_1901_blob_784",194,54829.7858121625,0.327115618343571,2210.05080156179,82,0.000595556529182491,0.000982050146366073,0.146415094339623,0.000349004293360989,0.863574532582071,0.860630186019134
"195","1221_0832_blob_919",195,54618.2644026588,0.0464558047267111,1125.66001208475,61,0.000593259001394888,0.000139467293131517,0.147169811320755,0.000177760699801442,0.864167791583466,0.860769653312266
"196","1202_0046_blob_647",196,54316.4372476839,0.137496278288507,1636.76611806951,35,0.000589980580183365,0.000412784448818944,0.147924528301887,0.000258472973576163,0.864757772163649,0.861182437761085
"197","1221_0832_blob_993",197,54182.6586407252,0.323629086335075,2425.99590821395,50,0.000588527488188584,0.000971583054373977,0.148679245283019,0.00038310566754598,0.865346299651838,0.862154020815459
"198","1213_2145_blob_816",198,54101.5094334862,0.148129796719798,6606.11130510579,92,0.000587646052314026,0.000444707865941962,0.149433962264151,0.00104321638501395,0.865933945704152,0.862598728681401
"199","1221_0832_blob_694",199,53963.9030030404,0.124554832832159,2612.00331426669,23,0.000586151382821968,0.00037393228862876,0.150188679245283,0.000412479373916654,0.866520097086974,0.862972660970029
"200","1221_0832_blob_894",200,53817.6719263143,0.157273313698654,4926.16529697577,46,0.000584563033146265,0.000472158075237548,0.150943396226415,0.000777924578582311,0.86710466012012,0.863444819045267
"201","1129_1334_blob_601",201,53449.4263103209,0.187587298216114,3162.84304586499,19,0.000580563180188623,0.000563165203185329,0.151698113207547,0.000499466257270541,0.867685223300309,0.864007984248452
"202","1202_0046_blob_956",202,53081.0548419867,0.105608853227371,2940.85031064575,107,0.000576561960233422,0.000317053616377811,0.152452830188679,0.000464409860543502,0.868261785260542,0.86432503786483
"203","1213_2145_blob_599",203,52783.8243616115,0.0970232067352768,4235.86570365699,8,0.000573333467715397,0.000291278217951702,0.153207547169811,0.000668914631117145,0.868835118728258,0.864616316082782
"204","1213_2145_blob_1204",204,52360.7476236237,0.0998268340622421,596.357609893705,33,0.000568738043715073,0.000299695127669264,0.153962264150943,9.41749239810774e-05,0.869403856771973,0.864916011210451
"205","1202_1412_blob_994",205,52312.6607781018,0.0304769035217185,1050.05555988039,53,0.000568215728437087,9.14962352328068e-05,0.154716981132075,0.000165821481753657,0.86997207250041,0.865007507445684
"206","1202_0046_blob_889",206,52106.3820442353,0.0538838862662099,2277.05572337727,84,0.000565975146152002,0.000161767507960827,0.155471698113208,0.00035958550053206,0.870538047646562,0.865169274953645
"207","1128_1901_blob_1079",207,51775.1882412887,0.0547957857780314,2303.09868165054,88,0.000562377746876263,0.000164505167060047,0.15622641509434,0.000363698122849507,0.871100425393438,0.865333780120705
"208","1202_1412_blob_1163",208,50946.3827233632,0.0249733214917108,1225.91400557826,59,0.000553375330939167,7.49736565632976e-05,0.156981132075472,0.00019359249612535,0.871653800724377,0.865408753777268
"209","1128_1901_blob_703",209,50935.8033681672,0.339965786129171,3930.94421164187,111,0.000553260418871424,0.00102062827729904,0.157735849056604,0.000620762385125283,0.872207061143249,0.866429382054567
"210","1128_1901_blob_678",210,50076.490263026,0.149909715386623,2922.67524190815,78,0.000543926632083854,0.000450051448728153,0.158490566037736,0.000461539710673159,0.872750987775332,0.866879433503295
"211","1221_0832_blob_652",211,49646.569367961,0.108783281776676,1208.12480128237,34,0.000539256867424092,0.000326583726976808,0.159245283018868,0.000190783280757834,0.873290244642756,0.867206017230272
"212","1129_1334_blob_584",212,49427.5351805871,0.0943269632729607,4018.75878434227,42,0.000536877736474144,0.000283183690701019,0.16,0.000634629787119138,0.873827122379231,0.867489200920973
"213","1205_0335_blob_1042",213,49381.55101014,0.59180226049343,3597.56253337493,36,0.000536378260276251,0.00177667914323471,0.160754716981132,0.00056811579575239,0.874363500639507,0.869265880064208
"214","1221_0832_blob_676",214,49269.8734744015,0.0761945638689439,2139.2084061799,14,0.000535165228261134,0.000228747508231798,0.161509433962264,0.000337817084396025,0.874898665867768,0.86949462757244
"215","1221_0832_blob_846",215,49093.120119806,0.178805633068642,1215.11587646934,40,0.00053324534816631,0.000536801327357317,0.162264150943396,0.000191887289432085,0.875431911215934,0.870031428899797
"216","1221_0832_blob_762",216,48242.5830619733,0.0496227061467368,1348.63574000757,24,0.000524006886067639,0.000148974806159516,0.163018867924528,0.000212972327654232,0.875955918102002,0.870180403705956
"217","1221_0832_blob_934",217,48104.7009812613,0.244627026263168,3926.6368161268,68,0.000522509222485537,0.000734407021478628,0.16377358490566,0.000620082174730616,0.876478427324488,0.870914810727435
"218","1221_0832_blob_893",218,47883.2139343744,0.0857055286311185,3634.66331570115,65,0.000520103448781538,0.000257300850881937,0.164528301886792,0.000573974634974435,0.876998530773269,0.871172111578317
"219","1221_0832_blob_900",219,47765.4955032,0.0721309001632835,2064.62041295326,58,0.00051882480106748,0.00021654778032784,0.165283018867925,0.000326038382363076,0.877517355574337,0.871388659358645
"220","1202_1412_blob_804",220,47407.1353250876,0.201159099450265,3236.49402269158,65,0.000514932322905974,0.000603909785959882,0.166037735849057,0.000511096988611444,0.878032287897243,0.871992569144605
"221","Blob with BlobID = 592",221,47389.2904586812,0.0904948721312117,1493.87531031931,1,0.000514738493465583,0.00027167917836468,0.166792452830189,0.000235908105224993,0.878547026390708,0.872264248322969
"222","1221_0832_blob_712",222,47331.2834255319,0.0764668873009185,2078.72986349446,45,0.000514108425942633,0.00022956506401707,0.167547169811321,0.000328266502554866,0.879061134816651,0.872493813386987
"223","1202_0046_blob_1009",223,47061.168483711,0.0409866823744703,1407.81257415329,52,0.000511174460127368,0.000123048167582853,0.168301886792453,0.000222317347764074,0.879572309276778,0.872616861554569
"224","1202_0046_blob_1096",224,46853.1912017996,0.0448834236666001,1240.29752376779,67,0.000508915428356054,0.000134746769366726,0.169056603773585,0.000195863896220875,0.880081224705134,0.872751608323936
