"","Compound.Name","IS_index1","IS_index2","IS_index3","IS_appropriate1","IS_appropriate2","IS_appropriate3","AMS1_PMF_1r2","AMS1_PMF_2r2","AMS1_PMF_3r2","AMS1_PMF_4r2","AMS1_PMF_5r2","AMS1_PMF_6r2","AMS2_PMF_1r2","AMS2_PMF_2r2","AMS2_PMF_3r2","AMS2_PMF_4r2","AMS2_PMF_5r2","AMS2_PMF_6r2","cumsum_ISnormnorm","cumsum_ISrawnorm1","cumsum_ISrawnorm2","BlobID","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber"
"625","1202_1412_blob_1343",11,26,12,"dC14","pentaerythritol-C13","dC16",0.276987414832967,0.359501834719031,0.233986800383768,0.282691889391589,0.470427354184219,0.173048405130889,NA,NA,NA,NA,NA,NA,5.22139412066232e-05,0.000423824809097137,NA,1343,"amz_lib_1202_1412","C7 acid",409,549,2011.851852,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",719,779,NA,"C13H26BNO6Si",331,"limonox_S_blob_788",448,669,1989
"626","1202_1412_blob_1344",11,26,12,"dC14","pentaerythritol-C13","dC16",0.799722420926132,0.402089000825032,0.466876377810547,0.238563037658551,0.495324823967582,0.251963972936342,0.13788178244614,0.408403885995406,0.845321599003559,0.874860193674324,0.516149577114899,0.868456617634404,6.14694524105383e-05,0.000410527236321958,1.24243781630466e-05,1344,"amz_lib_1202_1412","beta-nocaryophyllinic acid, TMS",473,598,2142.222222,2127,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",677,735,NA,"C13H26BNO6Si",331,"limonox_S_blob_905",501,718,2120
"627","1202_1412_blob_1348",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",0.602429730869891,0.260319956126774,0.521001902901627,0.358585543190152,0.623308319246179,0.391650334257078,NA,NA,NA,NA,NA,NA,4.4438807074287e-05,0.000360713412730758,NA,1348,"amz_lib_1202_1412","C7 acid",394,516,2151.111111,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",634,646,NA,"C28H50O4Si2",506,"limonox_S_blob_701",412,532,NA
"628","1202_1412_blob_1352",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11521491852287e-06,9.05229023173757e-06,NA,1352,"amz_lib_1202_1412","2-Ketoglutaric acid, tri-TMS",479,505,1632.727273,1629,"1-Hexadecanol, 2-methyl-",668,681,NA,"C17H36O",256,"myrc_ox_L_blob_627",560,585,1628
"629","1202_1412_blob_1369",1,25,7,"4-methoxy-benzaldehyde","methoxyphenol-d3","d-C6diacid",0.287334980765132,-0.112863284749223,0.687388957451233,-0.381812401587581,0.351337420826744,-0.181684373971535,NA,NA,NA,NA,NA,NA,2.0045624946178e-05,0.000162711968675696,NA,1369,"amz_lib_1202_1412","C7 acid",379,505,1879.194631,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",698,731,NA,"C13H26BNO6Si",331,"limonox_S_blob_649",613,723,1868
"630","1202_1412_blob_1372",11,26,12,"dC14","pentaerythritol-C13","dC16",0.294601338618749,0.22591759221299,0.297894217748052,0.35203411300277,0.277548702234893,0.240359539118773,NA,NA,NA,NA,NA,NA,3.68483691840466e-05,0.000299101210789052,NA,1372,"amz_lib_1202_1412","FAME16 (Methyl Palmitate)",456,645,1957.04698,1957,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",697,732,NA,"C14H31BO6Si2",362,"limonox_S_blob_685",578,672,1963
"631","1202_1412_blob_1392",11,26,12,"dC14","pentaerythritol-C13","dC16",0.422343340076679,0.367836144410372,0.412308628713757,0.0307129422559428,0.461287953069252,0.191030740133568,NA,NA,NA,NA,NA,NA,7.72050558721407e-05,0.000626679720208388,NA,1392,"amz_lib_1202_1412","beta-nocaryophyllone aldehyde",418,493,1758.787879,1757,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",729,752,NA,"C13H26BNO6Si",331,"limonox_S_blob_888",622,711,1750
"632","1202_1412_blob_1395",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.578730114112498,0.15986801057753,0.497801113231525,0.189234999762381,0.367638166052462,0.0324122825997458,NA,NA,NA,NA,NA,NA,1.96011253265256e-05,0.000159103929096814,NA,1395,"amz_lib_1202_1412","beta-caryophyllonic acid, TMS",538,628,1924.832215,1931,"ﬂ-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",613,691,NA,"C12H27BO5Si2",318,"limonox_L_blob_552",643,691,1934
"633","1202_1412_blob_1414",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",0.969837318804377,-0.677594252037702,0.951879963664888,0.332000995624882,0.462582757442916,0.16897675110653,NA,NA,NA,NA,NA,NA,5.25146461678141e-06,4.26265655733612e-05,NA,1414,"amz_lib_1202_1412","C7 acid",396,528,2134.814815,NA,"Prednisolone Acetate",611,617,NA,"C23H30O6",402,"limonox_S_blob_905",521,695,2120
"634","1202_1412_blob_1424",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",0.694410554147023,0.526844421287822,0.240327095717188,0.755103776348802,0.699947099349936,0.609941547409208,NA,NA,NA,NA,NA,NA,1.22816842366209e-05,9.96914302327538e-05,NA,1424,"amz_lib_1202_1412","beta-caryophyllinic acid, TMS",592,649,2056.296296,2060,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",711,770,NA,"C13H26BNO6Si",331,"bcp_ox_L_blob_609",521,588,2064
"635","1202_1412_blob_1431",11,26,12,"dC14","pentaerythritol-C13","dC16",0.704902796840364,0.399986818243358,0.516838214664986,0.437497117659655,0.725171870707483,0.109546542936884,NA,NA,NA,NA,NA,NA,0.000180160655374263,0.00146237869822258,NA,1431,"amz_lib_1202_1412","beta-caryophyllinic acid, TMS",579,676,2051.851852,2060,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",728,788,NA,"C13H26BNO6Si",331,"limonox_S_blob_701",432,560,NA
"636","1202_1412_blob_1437",11,26,12,"dC14","pentaerythritol-C13","dC16",0.419440175787136,0.39214012433982,0.558478711784222,-0.184326614934695,0.314162241818418,-0.317782415777359,NA,NA,NA,NA,NA,NA,6.24439246925883e-06,5.06862417402715e-05,NA,1437,"amz_lib_1202_1412","C7 acid",424,500,1961.073826,NA,"10-Methyl-8-tetradecen-1-ol acetate",568,613,NA,"C17H32O2",268,"bcp_ox_L_blob_678",515,547,1959
"637","1202_1412_blob_1438",11,26,12,"dC14","pentaerythritol-C13","dC16",0.58167506701622,-0.0443273861984526,0.472690282629146,0.384703890581909,0.275618075846748,0.293730614206749,NA,NA,NA,NA,NA,NA,4.58310187296032e-06,3.72014108012545e-05,NA,1438,"amz_lib_1202_1412","bisabolol",410,479,1761.212121,1770,"Hexylmalonic acid, bis(trimethylsilyl)- ester",595,639,NA,"C15H32O4Si2",332,"apin_ox_L_blob_529",515,562,1770
"638","1202_1412_blob_1443",11,26,12,"dC14","pentaerythritol-C13","dC16",0.810157802339185,0.499502076506142,0.511770308582491,0.227044453304076,0.618321242355651,0.182582647278991,NA,NA,NA,NA,NA,NA,0.000123354567513298,0.0010012790610978,NA,1443,"amz_lib_1202_1412","C12 diacid",454,532,2112.592593,2120,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",710,777,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",449,641,NA
"639","1202_1412_blob_1445",11,0,0,"dC14",NA,NA,0.343983856299997,0.354332467080819,0.643379213695944,0.138658914360525,0.347585379365881,-0.0866963918573379,NA,NA,NA,NA,NA,NA,1.34113636937897e-05,9.04777859834245e-05,2.58298920281179e-06,1445,"amz_lib_1202_1412","pinonic acid",570,637,1555.191257,1550,"4-Trimethylsilyloxy-3-heptene",634,903,NA,"C10H22OSi",186,"myrc_ox_L_blob_556",578,645,1546
"640","1202_1412_blob_1448",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.201572265929393,0.0582890248863509,0.915847477197207,0.582053806682745,0.573518452892129,0.345116813838215,NA,NA,NA,NA,NA,NA,7.30301405437977e-06,5.92791592801387e-05,NA,1448,"amz_lib_1202_1412","C7 acid",436,549,1841.610738,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",655,665,NA,"C14H31BO6Si2",362,"limonox_S_blob_823",627,686,1843
"641","1202_1412_blob_1458",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",0.456683342937573,0.275871163085935,0.59564696014543,-0.016677062199634,0.531098758918969,0.172373133003068,NA,NA,NA,NA,NA,NA,1.19192720160942e-05,9.67497007515146e-05,NA,1458,"amz_lib_1202_1412","C7 acid",455,565,1655.757576,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",700,731,NA,"C13H26BNO6Si",331,"myrc_ox_L_blob_630",616,683,1652
"642","1202_1412_blob_1459",25,7,1,"methoxyphenol-d3","d-C6diacid","4-methoxy-benzaldehyde",-0.187123760538427,-0.159917548091607,0.794470964999098,0.638111393058881,0.306259678205624,0.364895973320771,NA,NA,NA,NA,NA,NA,6.99468435677001e-06,5.67764220377745e-05,NA,1459,"amz_lib_1202_1412","C7 acid",413,550,2084.444444,NA,"a-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",575,683,NA,"C14H31BO6Si2",362,"limonox_S_blob_701",433,555,NA
"643","1202_1412_blob_1471",11,26,12,"dC14","pentaerythritol-C13","dC16",0.614579712929249,0.358082183637984,0.457762056683426,0.233964313882935,0.644071777262108,0.213023082923488,NA,NA,NA,NA,NA,NA,5.78464644974034e-05,0.000469544458931716,NA,1471,"amz_lib_1202_1412","C17 acid",412,553,2189.62963,2177,"a-D-Mannopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic butylboronate",618,729,NA,"C17H37BO6Si2",404,"limonox_S_blob_701",429,560,NA
"644","1202_1412_blob_1480",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",-0.0394955902618468,0.518652211649308,0.59689742155133,-0.256224877115528,-0.0313285838949953,-0.346573332264642,0.893262735456969,0.849559987914714,-0.944878957781221,-0.948546921174007,0.406735807339692,-0.834773059659615,2.42680549345779e-05,9.28185068424905e-05,1.46362341917525e-05,1480,"amz_lib_1202_1412","Me-OH-glutatric acid",605,671,1614.545455,1623,"a-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",659,698,NA,"C16H37BO6Si3",420,"apin_ox_L_blob_544",595,651,1608
"645","1202_1412_blob_1488",11,26,12,"dC14","pentaerythritol-C13","dC16",0.267354826953534,0.352069834686092,0.0560253152736942,0.0172165617443778,0.151062446471129,-0.113689809440458,NA,NA,NA,NA,NA,NA,1.46201453418652e-05,0.000118672909290027,NA,1488,"amz_lib_1202_1412","beta-caryophyllonic acid, TMS",518,541,1928.85906,1931,"1,3-Dioxolo[4,5-c]pyran-7-ol, tetrahydro-2,2-dimethyl-4-methoxy-7-[5-(t-butyldimethylsilyloxy)-4-methyl-2-hexenyl-",630,649,NA,"C22H42O6Si",430,"limonox_S_blob_847",481,520,1925
"646","1202_1412_blob_1496",11,26,12,"dC14","pentaerythritol-C13","dC16",0.883515739524856,0.565090507798482,0.829826337690281,0.852915963971175,0.827957698205213,0.99221005453093,NA,NA,NA,NA,NA,NA,2.77712466870244e-06,2.25421468931838e-05,NA,1496,"amz_lib_1202_1412","C7 acid",409,480,1798.787879,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",636,651,NA,"C13H26BNO6Si",331,"limonox_L_blob_598",683,746,1795
"647","1202_1412_blob_1498",11,26,12,"dC14","pentaerythritol-C13","dC16",0.686388091526152,0.624465638254973,-0.566138721528081,0.076048256641105,-0.216956611345496,0.132484703006526,NA,NA,NA,NA,NA,NA,7.85415485474347e-06,6.37528139995828e-05,NA,1498,"amz_lib_1202_1412","C7 acid",410,546,2158.518519,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",688,744,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",443,613,NA
"648","1202_1412_blob_1499",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",0.356440399002793,-0.990669724837668,0.923833626146474,-0.38155487402863,-0.204913266452475,-0.772981438793565,NA,NA,NA,NA,NA,NA,4.00020128751576e-06,3.24699593222132e-05,NA,1499,"amz_lib_1202_1412","isoeugenol",401,444,1598.907104,1591,"1-Phenyl-1-hepten-3-ol, (E)-, TMS derivative",607,639,NA,"C16H26OSi",262,"limonox_S_blob_1116",445,489,1588
"649","1202_1412_blob_1505",11,26,12,"dC14","pentaerythritol-C13","dC16",0.573214578293653,0.530196446831419,0.339358917223034,0.238636042464352,0.535067197496016,0.0448138886695924,NA,NA,NA,NA,NA,NA,5.25099738975362e-05,0.000426227730535613,NA,1505,"amz_lib_1202_1412","beta-caryophyllinic acid, TMS",611,674,2066.666667,2060,"10,12-Docosadiynedioic acid, 2TMS derivative",682,690,NA,"C28H50O4Si2",506,"limonox_S_blob_583",553,653,2078
"650","1202_1412_blob_1513",25,4,7,"methoxyphenol-d3","d-C10 acid, TMS","d-C6diacid",-0.0617892890746937,0.706205761385496,0.0806801272243413,0.566878887119663,0.0616327171906161,0.0395247107499552,NA,NA,NA,NA,NA,NA,2.16794844197148e-05,0.000175974138959356,NA,1513,"amz_lib_1202_1412","C7 acid",423,531,2154.074074,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",640,657,NA,"C28H50O4Si2",506,"limonox_S_blob_687",460,622,NA
"651","1202_1412_blob_1514",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.121112185773977,-0.293410682912275,0.795716838235207,0.380439245599043,0.547104421088376,0.237486475776584,NA,NA,NA,NA,NA,NA,7.49802003129502e-06,6.08620386611808e-05,NA,1514,"amz_lib_1202_1412","beta-caryophyllonic acid, TMS",428,602,1946.308725,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",687,727,NA,"C13H26BNO6Si",331,"limonox_S_blob_706",556,604,1947
"652","1202_1412_blob_1529",11,26,12,"dC14","pentaerythritol-C13","dC16",0.515648116287499,0.532605838063014,0.4321739296998,0.291243259238347,0.558459799715772,0.158721819296744,NA,NA,NA,NA,NA,NA,8.69276487786842e-05,0.000705598797897591,NA,1529,"amz_lib_1202_1412","C7 acid",416,559,2091.851852,NA,"ﬂ-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",685,738,NA,"C14H31BO6Si2",362,"limonox_S_blob_583",467,611,2078
"653","1202_1412_blob_1536",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64953292587734e-07,3.77406370628627e-06,NA,1536,"amz_lib_1202_1412","C7 acid",405,514,1954.362416,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",679,695,NA,"C14H31BO6Si2",362,"limonox_S_blob_685",578,665,1963
"654","1202_1412_blob_1537",11,26,12,"dC14","pentaerythritol-C13","dC16",0.787618995138492,0.682705329284634,-0.549357644237227,-0.706633150472847,-0.627022843418107,-0.613489819519103,NA,NA,NA,NA,NA,NA,2.72505489095698e-06,2.21194922706306e-05,NA,1537,"amz_lib_1202_1412","C7 acid",354,485,1902.013423,NA,"Prost-13-en-1-oic acid, 9-(methoxyimino)-11,15-bis[(trimethylsilyl)oxy]-, trimethylsilyl ester, (8.xi.,12.xi.)-",642,646,NA,"C30H61NO5Si3",599,"bcp_ox_L_blob_704",499,598,1903
"655","1202_1412_blob_1547",25,7,1,"methoxyphenol-d3","d-C6diacid","4-methoxy-benzaldehyde",0.45525498465806,0.1074226167008,0.455132734437264,-0.511113095858102,-0.357480831249783,-0.471249822071742,0.781088651787464,0.878767803381799,-0.715533838059441,-0.384926126499534,-0.409979607411592,-0.938335055291627,1.83546644787912e-05,4.44979272041774e-05,1.46813521490377e-05,1547,"amz_lib_1202_1412","pinonic acid",441,504,1553.005464,1550,"Pentane-2,2-dicarboxylic acid, bis(trimethylsilyl) ester",659,686,NA,"C13H28O4Si2",304,"myrc_ox_L_blob_609",613,676,1543
"656","1202_1412_blob_1554",1,7,3,"4-methoxy-benzaldehyde","d-C6diacid","d-anthraquinone",0.590175156789058,0.296476309046574,0.668733178477821,0.629502123758143,0.767907437515524,0.31424960444127,NA,NA,NA,NA,NA,NA,8.55413847925686e-06,6.9434638033063e-05,NA,1554,"amz_lib_1202_1412","C7 acid",389,512,2032.592593,NA,"13-Retinoic acid, (Z)-, TMS derivative",611,615,NA,"C23H36O2Si",372,"limonox_S_blob_1216",220,690,2098
"657","1202_1412_blob_1563",11,26,12,"dC14","pentaerythritol-C13","dC16",0.313881622753853,0.867465558884299,0.398648234644841,-0.366202977822781,-0.209517280864073,-0.365391147920103,NA,NA,NA,NA,NA,NA,2.83843636094025e-06,2.30398188876284e-05,NA,1563,"amz_lib_1202_1412","C16 Acid",464,538,2081.481481,2078,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",656,680,NA,"C13H26BNO6Si",331,"limonox_S_blob_583",519,601,2078
"658","1202_1412_blob_1566",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.741981125846396,0.540738004015011,0.288986476373497,0.203977293059861,0.532156718497476,0.175426133228777,NA,NA,NA,NA,NA,NA,2.13575423994788e-05,0.000173360909386685,NA,1566,"amz_lib_1202_1412","levoglucosan",430,483,1733.333333,1726,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",596,667,NA,"C11H22B2O6Si",300,"limonox_S_blob_593",592,607,1732
"659","1202_1412_blob_1571",11,26,12,"dC14","pentaerythritol-C13","dC16",0.627433918519632,0.0482326487684754,-0.851542366626696,-0.128660301265581,0.415569877113668,0.344588755233818,NA,NA,NA,NA,NA,NA,4.34795989456357e-06,3.52927442305708e-05,NA,1571,"amz_lib_1202_1412","beta-caryophyllinic acid, TMS",579,644,2054.814815,2060,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",730,762,NA,"C13H26BNO6Si",331,"bcp_ox_L_blob_758",441,563,2075
"660","1202_1412_blob_1579",11,26,12,"dC14","pentaerythritol-C13","dC16",-0.0396595976790617,-0.305974642929081,0.891831719036675,-0.0432725593897733,0.359173868810097,-0.0919356088922008,-0.81929198182259,0.558725333214832,0.980591686983276,-0.856578476483426,0.96852113099652,-0.477275395935588,2.6339568751486e-05,0.000108093402970969,1.48525799086039e-05,1579,"amz_lib_1202_1412","C7 acid",408,506,2183.703704,NA,"ﬂ-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",648,674,NA,"C14H31BO6Si2",362,"apin_ox_S_blob_592",448,610,NA
"661","1202_1412_blob_1585",11,26,12,"dC14","pentaerythritol-C13","dC16",0.401711131924815,-0.0531007596247444,0.754352168377939,-0.374787642015129,0.436348321025304,-0.221613383676493,NA,NA,NA,NA,NA,NA,8.2667358353282e-06,6.71017673881322e-05,NA,1585,"amz_lib_1202_1412","C7 acid",508,592,1591.256831,NA,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",628,646,NA,"C15H30O4Si",302,"myrc_ox_L_blob_560",622,666,1598
"662","1202_1412_blob_1589",11,26,12,"dC14","pentaerythritol-C13","dC16",0.346296441653981,0.481016259625077,0.405679799740574,0.452541439195359,0.673567737434132,0.608678837034681,NA,NA,NA,NA,NA,NA,3.10861438004119e-05,0.000252328758513723,NA,1589,"amz_lib_1202_1412","C7 acid",428,543,2225.6,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",674,737,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",454,589,NA
"663","1202_1412_blob_1590",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.724285508142896,0.107558618231101,0.564134479799689,0.20577861828978,0.572173167972898,0.266895275754837,NA,NA,NA,NA,NA,NA,1.34781499216973e-05,0.000109403239547475,NA,1590,"amz_lib_1202_1412","beta-nocaryophyllonic acid, TMS",431,547,1973.154362,1985,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",664,698,NA,"C13H26BNO6Si",331,"limonox_S_blob_685",553,651,1963
"664","1202_1412_blob_1594",11,26,12,"dC14","pentaerythritol-C13","dC16",0.444720810089817,0.461234198658659,0.213179183384985,0.6004242332508,0.653992066753972,0.412272737663043,NA,NA,NA,NA,NA,NA,2.70553666275623e-05,0.000219610612242485,NA,1594,"amz_lib_1202_1412","cis-Vaccenic Acid, TMS",552,584,2260.8,2259,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",691,738,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",446,596,NA
"665","1202_1412_blob_1598",11,26,12,"dC14","pentaerythritol-C13","dC16",0.484645795732104,0.521954621888521,-0.0391544907084776,0.283715379467103,0.292240366904449,0.210298687730036,NA,NA,NA,NA,NA,NA,3.99728193214329e-05,0.000324462626771252,NA,1598,"amz_lib_1202_1412","C7 acid",426,574,2183.703704,NA,"3-Hydroxy-2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid, 2-trimethylsilylethyl ester",626,666,NA,"C20H36O3Si",352,"limonox_S_blob_701",464,588,NA
"666","1202_1412_blob_1607",11,26,12,"dC14","pentaerythritol-C13","dC16",0.660127853510793,0.241352622057953,0.500061897560471,0.2346700800898,0.655824474098973,0.167171921326748,NA,NA,NA,NA,NA,NA,6.10360353075484e-05,0.000495434464713161,NA,1607,"amz_lib_1202_1412","C7 acid",442,566,2164.444444,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",734,776,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",466,636,NA
"667","1202_1412_blob_1614",11,26,12,"dC14","pentaerythritol-C13","dC16",0.46864688201496,0.664751945826747,-0.0924938116131156,-0.045372313088463,0.280617094420725,0.155654765307544,NA,NA,NA,NA,NA,NA,2.05862602252211e-05,0.000167100349223812,NA,1614,"amz_lib_1202_1412","linoleic Acid, TMS",534,577,2246.4,2245,"ﬂ-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",674,681,NA,"C27H52N2O10Si3",648,"limonox_S_blob_687",416,580,NA
"668","1202_1412_blob_1638",11,26,12,"dC14","pentaerythritol-C13","dC16",0.146426327397934,0.726958533516458,0.472960468497986,0.398312236251263,0.648421996572011,0.512335673651265,-0.19857278252488,0.0746096336679139,0.627749445676484,0.684272548358701,0.518636238631039,0.660916948593784,2.97183515692813e-05,0.000106715398141569,1.88997248546462e-05,1638,"amz_lib_1202_1412","C7 acid",543,645,2352,NA,"9-Trimethylsilyloxydecanoic acid, trimethylsilyl ester",645,729,NA,"C16H36O3Si2",332,"limonox_S_blob_687",479,557,NA
"669","1202_1412_blob_1647",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",0.438322210148734,0.287177378214066,0.538080132649229,0.26378361121901,0.538474503173442,0.0536169090351024,NA,NA,NA,NA,NA,NA,3.24192134987727e-05,0.00026314939371889,NA,1647,"amz_lib_1202_1412","linoleic Acid, TMS",528,560,2244.8,2245,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",683,726,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",445,589,NA
